HEADER[~&~	~&~FIN_COA_CD::VARCHAR~&~	~&~ORG_CD::VARCHAR~&~	~&~OBJ_ID::VARCHAR~&~	~&~VER_NBR::DECIMAL~&~	~&~ORG_MGR_UNVL_ID::VARCHAR~&~	~&~ORG_NM::VARCHAR~&~	~&~RC_CD::VARCHAR~&~	~&~ORG_PHYS_CMP_CD::VARCHAR~&~	~&~ORG_TYP_CD::VARCHAR~&~	~&~ORG_DFLT_ACCT_NBR::VARCHAR~&~	~&~ORG_LN1_ADDR::VARCHAR~&~	~&~ORG_LN2_ADDR::VARCHAR~&~	~&~ORG_CITY_NM::VARCHAR~&~	~&~ORG_STATE_CD::VARCHAR~&~	~&~ORG_ZIP_CD::VARCHAR~&~	~&~ORG_CNTRY_CD::VARCHAR~&~	~&~ORG_BEGIN_DT::TIMESTAMP~&~	~&~ORG_END_DT::TIMESTAMP~&~	~&~RPTS_TO_FIN_COA_CD::VARCHAR~&~	~&~RPTS_TO_ORG_CD::VARCHAR~&~	~&~ORG_ACTIVE_CD::VARCHAR~&~	~&~ORG_IN_FP_CD::VARCHAR~&~	~&~ORG_PLNT_ACCT_NBR::VARCHAR~&~	~&~CMP_PLNT_ACCT_NBR::VARCHAR~&~	~&~ORG_PLNT_COA_CD::VARCHAR~&~	~&~CMP_PLNT_COA_CD::VARCHAR~&~	~&~]HEADER
RECORD[~&~	~&~'SE'~&~	~&~'VET'~&~	~&~'014F3DAF7F17A448E043814FD28EA448'~&~	~&~'1'~&~	~&~'6195608772'~&~	~&~'VERERAN`S AFFAIRS OFFICE'~&~	~&~'58'~&~	~&~'SE'~&~	~&~'H'~&~	~&~'0851587'~&~	~&~'LB 106A'~&~	~&~NULL~&~	~&~'NEW ALBANY'~&~	~&~'IN'~&~	~&~'47150'~&~	~&~'US'~&~	~&~'209805260000000000'~&~	~&~'209805260000000000'~&~	~&~'SE'~&~	~&~'ACSP'~&~	~&~'N'~&~	~&~'N'~&~	~&~'9550058'~&~	~&~'9550000'~&~	~&~'SE'~&~	~&~'SE'~&~	~&~]RECORD
RECORD[~&~	~&~'SE'~&~	~&~'WEC'~&~	~&~'014F3DAF7F18A448E043814FD28EA448'~&~	~&~'1'~&~	~&~'6195608772'~&~	~&~'WEEKEND COLLEGE'~&~	~&~'52'~&~	~&~'SE'~&~	~&~'H'~&~	~&~'0852787'~&~	~&~'LB 153A'~&~	~&~NULL~&~	~&~'NEW ALBANY'~&~	~&~'IN'~&~	~&~'47150'~&~	~&~'US'~&~	~&~'209805260000000000'~&~	~&~'209805260000000000'~&~	~&~'SE'~&~	~&~'CACA'~&~	~&~'N'~&~	~&~'N'~&~	~&~'9550052'~&~	~&~'9550000'~&~	~&~'SE'~&~	~&~'SE'~&~	~&~]RECORD
RECORD[~&~	~&~'SE'~&~	~&~'WKST'~&~	~&~'014F3DAF80C4A448E043814FD28EA448'~&~	~&~'1'~&~	~&~'2604400361'~&~	~&~'WORK STUDY'~&~	~&~'NO'~&~	~&~'SE'~&~	~&~'N'~&~	~&~'9850700'~&~	~&~'POPLARS 523'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'47405'~&~	~&~'US'~&~	~&~'200209240000000000'~&~	~&~NULL~&~	~&~'SE'~&~	~&~'SE'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'9500009'~&~	~&~'9500009'~&~	~&~'SE'~&~	~&~'SE'~&~	~&~]RECORD
RECORD[~&~	~&~'SE'~&~	~&~'WMNS'~&~	~&~'014F3DAF7F19A448E043814FD28EA448'~&~	~&~'1'~&~	~&~'6195608772'~&~	~&~'WOMEN`S STUDIES'~&~	~&~'NO'~&~	~&~'SE'~&~	~&~'H'~&~	~&~'0851587'~&~	~&~'LB 153B'~&~	~&~NULL~&~	~&~'NEW ALBANY'~&~	~&~'IN'~&~	~&~'47150'~&~	~&~'US'~&~	~&~'209805270000000000'~&~	~&~'209805270000000000'~&~	~&~'SE'~&~	~&~'SE'~&~	~&~'N'~&~	~&~'N'~&~	~&~'9550000'~&~	~&~'9550000'~&~	~&~'SE'~&~	~&~'SE'~&~	~&~]RECORD
RECORD[~&~	~&~'SE'~&~	~&~'ZOOL'~&~	~&~'014F3DAF7F1AA448E043814FD28EA448'~&~	~&~'1'~&~	~&~'6195608772'~&~	~&~'ZOOLOGY'~&~	~&~'22'~&~	~&~'SE'~&~	~&~'H'~&~	~&~'0851887'~&~	~&~'LF 216E'~&~	~&~NULL~&~	~&~'NEW ALBANY'~&~	~&~'IN'~&~	~&~'47150'~&~	~&~'US'~&~	~&~'209805260000000000'~&~	~&~'209805260000000000'~&~	~&~'SE'~&~	~&~'CACA'~&~	~&~'N'~&~	~&~'N'~&~	~&~'9550022'~&~	~&~'9550000'~&~	~&~'SE'~&~	~&~'SE'~&~	~&~]RECORD
RECORD[~&~	~&~'UA'~&~	~&~'ABIL'~&~	~&~'014F3DAF7F1BA448E043814FD28EA448'~&~	~&~'1'~&~	~&~'4052406505'~&~	~&~'ABILENE/INTERNET2 NETWORK'~&~	~&~'94'~&~	~&~'BL'~&~	~&~'O'~&~	~&~'6310100'~&~	~&~'2711 E. 10TH STREET'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'47408'~&~	~&~'US'~&~	~&~'200004180000000000'~&~	~&~NULL~&~	~&~'UA'~&~	~&~'VPIT'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'9510094'~&~	~&~'9510000'~&~	~&~'UA'~&~	~&~'UA'~&~	~&~]RECORD
RECORD[~&~	~&~'UA'~&~	~&~'ACAV'~&~	~&~'014F3DAF7F1CA448E043814FD28EA448'~&~	~&~'1'~&~	~&~'1872708343'~&~	~&~'FACET'~&~	~&~'90'~&~	~&~'BL'~&~	~&~'O'~&~	~&~'1910040'~&~	~&~'BRYAN 109'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'47405'~&~	~&~'US'~&~	~&~'209307010000000000'~&~	~&~NULL~&~	~&~'UA'~&~	~&~'VPAA'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'9510090'~&~	~&~'9510000'~&~	~&~'UA'~&~	~&~'UA'~&~	~&~]RECORD
RECORD[~&~	~&~'UA'~&~	~&~'ACCT'~&~	~&~'014F3DAF7F1DA448E043814FD28EA448'~&~	~&~'1'~&~	~&~'5750603189'~&~	~&~'ACCOUNTING'~&~	~&~'92'~&~	~&~'BL'~&~	~&~'O'~&~	~&~'1912610'~&~	~&~'POPLARS 523'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'47405'~&~	~&~'US'~&~	~&~'209407010000000000'~&~	~&~NULL~&~	~&~'UA'~&~	~&~'FMSY'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'9510092'~&~	~&~'9510000'~&~	~&~'UA'~&~	~&~'UA'~&~	~&~]RECORD
RECORD[~&~	~&~'UA'~&~	~&~'ADC'~&~	~&~'014F3DAF7F1EA448E043814FD28EA448'~&~	~&~'1'~&~	~&~'4052406505'~&~	~&~'ADMINISTRATIVE COMPUTING'~&~	~&~'94'~&~	~&~'BL'~&~	~&~'O'~&~	~&~'6310100'~&~	~&~'WRUBEL COMPUTING CENTER'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'47405'~&~	~&~'US'~&~	~&~'209804090000000000'~&~	~&~NULL~&~	~&~'UA'~&~	~&~'VPIT'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'9510094'~&~	~&~'9510000'~&~	~&~'UA'~&~	~&~'UA'~&~	~&~]RECORD
RECORD[~&~	~&~'UA'~&~	~&~'ADMI'~&~	~&~'014F3DAF7F1FA448E043814FD28EA448'~&~	~&~'1'~&~	~&~'5666106211'~&~	~&~'MS ADMINISTRATION'~&~	~&~'98'~&~	~&~'BL'~&~	~&~'O'~&~	~&~'6615500'~&~	~&~'2931 EAST 10TH STREET'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'47408'~&~	~&~'US'~&~	~&~'209802200000000000'~&~	~&~NULL~&~	~&~'UA'~&~	~&~'MATL'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'9515500'~&~	~&~'9510000'~&~	~&~'UA'~&~	~&~'UA'~&~	~&~]RECORD
RECORD[~&~	~&~'UA'~&~	~&~'ALUM'~&~	~&~'014F3DAF7F20A448E043814FD28EA448'~&~	~&~'1'~&~	~&~'3428900121'~&~	~&~'ALUMNI RELATIONS'~&~	~&~'88'~&~	~&~'BL'~&~	~&~'O'~&~	~&~'1910620'~&~	~&~'1000 E. 17TH STREET'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'47408'~&~	~&~'US'~&~	~&~'200310290000000000'~&~	~&~NULL~&~	~&~'UA'~&~	~&~'PRES'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'9510088'~&~	~&~'9510000'~&~	~&~'UA'~&~	~&~'UA'~&~	~&~]RECORD
RECORD[~&~	~&~'UA'~&~	~&~'AP'~&~	~&~'014F3DAF7F21A448E043814FD28EA448'~&~	~&~'1'~&~	~&~'4809905701'~&~	~&~'ACADEMIC PROGRAMS'~&~	~&~'48'~&~	~&~'BL'~&~	~&~'O'~&~	~&~'1916202'~&~	~&~'OWEN HALL 205'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'47405-2501'~&~	~&~'US'~&~	~&~'209902230000000000'~&~	~&~NULL~&~	~&~'UA'~&~	~&~'SCS'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'9510048'~&~	~&~'9510000'~&~	~&~'UA'~&~	~&~'UA'~&~	~&~]RECORD
RECORD[~&~	~&~'UA'~&~	~&~'AR'~&~	~&~'014F3DAF7F22A448E043814FD28EA448'~&~	~&~'1'~&~	~&~'3166901050'~&~	~&~'ACCOUNTS RECEIVABLE'~&~	~&~'92'~&~	~&~'BL'~&~	~&~'O'~&~	~&~'6812950'~&~	~&~'POPLARS 526'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'47401'~&~	~&~'US'~&~	~&~'209905210000000000'~&~	~&~NULL~&~	~&~'UA'~&~	~&~'ACCT'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'9510092'~&~	~&~'9510000'~&~	~&~'UA'~&~	~&~'UA'~&~	~&~]RECORD
RECORD[~&~	~&~'UA'~&~	~&~'ARCG'~&~	~&~'014F3DAF7F23A448E043814FD28EA448'~&~	~&~'1'~&~	~&~'2459709799'~&~	~&~'ACCOUNTS RECEIVABLE/C~G'~&~	~&~'92'~&~	~&~'BL'~&~	~&~'O'~&~	~&~'6812901'~&~	~&~'POPLARS 426'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'47405'~&~	~&~'US'~&~	~&~'209905210000000000'~&~	~&~NULL~&~	~&~'UA'~&~	~&~'ACCT'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'9510092'~&~	~&~'9510000'~&~	~&~'UA'~&~	~&~'UA'~&~	~&~]RECORD
RECORD[~&~	~&~'UA'~&~	~&~'ARMS'~&~	~&~'014F3DAF7F24A448E043814FD28EA448'~&~	~&~'1'~&~	~&~'2566903942'~&~	~&~'ACCOUNTS RECEIVABLE MANAGEMENT SERVICES'~&~	~&~'92'~&~	~&~'BL'~&~	~&~'O'~&~	~&~'1912810'~&~	~&~'POPLARS 215'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'47405'~&~	~&~'US'~&~	~&~'209706100000000000'~&~	~&~NULL~&~	~&~'UA'~&~	~&~'TREA'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'9510092'~&~	~&~'9510000'~&~	~&~'UA'~&~	~&~'UA'~&~	~&~]RECORD
RECORD[~&~	~&~'UA'~&~	~&~'ARTI'~&~	~&~'014F3DAF7F25A448E043814FD28EA448'~&~	~&~'1'~&~	~&~'2595801199'~&~	~&~'IU RESEARCH ~ TECHNOLOGY CORP'~&~	~&~'89'~&~	~&~'BL'~&~	~&~'O'~&~	~&~'1912010'~&~	~&~'BRYAN HALL 115'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'47404'~&~	~&~'US'~&~	~&~'209610170000000000'~&~	~&~NULL~&~	~&~'UA'~&~	~&~'OUAA'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'9510092'~&~	~&~'9510000'~&~	~&~'UA'~&~	~&~'UA'~&~	~&~]RECORD
RECORD[~&~	~&~'UA'~&~	~&~'AS'~&~	~&~'014F3DAF7F26A448E043814FD28EA448'~&~	~&~'1'~&~	~&~'4809905701'~&~	~&~'ADMINISTRATIVE SERVICES'~&~	~&~'48'~&~	~&~'BL'~&~	~&~'O'~&~	~&~'1916201'~&~	~&~'OWEN HALL 205'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'47405-2501'~&~	~&~'US'~&~	~&~'209902230000000000'~&~	~&~NULL~&~	~&~'UA'~&~	~&~'SCS'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'9510048'~&~	~&~'9510000'~&~	~&~'UA'~&~	~&~'UA'~&~	~&~]RECORD
RECORD[~&~	~&~'UA'~&~	~&~'ATHL'~&~	~&~'014F3DAF7F27A448E043814FD28EA448'~&~	~&~'1'~&~	~&~'1816003921'~&~	~&~'ATHLETICS'~&~	~&~'88'~&~	~&~'BL'~&~	~&~'I'~&~	~&~'6010000'~&~	~&~'ASSEMBLY HALL'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'47405'~&~	~&~'US'~&~	~&~'209307010000000000'~&~	~&~NULL~&~	~&~'UA'~&~	~&~'ATMG'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'9510100'~&~	~&~'9510100'~&~	~&~'UA'~&~	~&~'UA'~&~	~&~]RECORD
RECORD[~&~	~&~'UA'~&~	~&~'ATMG'~&~	~&~'014F3DAF7F28A448E043814FD28EA448'~&~	~&~'1'~&~	~&~'1816003921'~&~	~&~'ATHLETICS MANAGEMENT GROUP'~&~	~&~'88'~&~	~&~'BL'~&~	~&~'O'~&~	~&~'6010000'~&~	~&~'ASSEMBLY HALL'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'47405'~&~	~&~'US'~&~	~&~'209507060000000000'~&~	~&~NULL~&~	~&~'UA'~&~	~&~'PRES'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'9510088'~&~	~&~'9510000'~&~	~&~'UA'~&~	~&~'UA'~&~	~&~]RECORD
RECORD[~&~	~&~'UA'~&~	~&~'AXSV'~&~	~&~'014F3DAF7F29A448E043814FD28EA448'~&~	~&~'1'~&~	~&~'3138906213'~&~	~&~'AUXILIARY ENTERPRISES'~&~	~&~'80'~&~	~&~'BL'~&~	~&~'O'~&~	~&~'1919901'~&~	~&~'BRYAN 100'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'47405'~&~	~&~'US'~&~	~&~'209307010000000000'~&~	~&~NULL~&~	~&~'BL'~&~	~&~'BUDG'~&~	~&~'N'~&~	~&~'N'~&~	~&~'9510080'~&~	~&~'9510000'~&~	~&~'UA'~&~	~&~'UA'~&~	~&~]RECORD
RECORD[~&~	~&~'UA'~&~	~&~'BALS'~&~	~&~'014F3DAF7F2AA448E043814FD28EA448'~&~	~&~'1'~&~	~&~'1781003865'~&~	~&~'BALANCE SHEET'~&~	~&~'01'~&~	~&~'BL'~&~	~&~'R'~&~	~&~'1909799'~&~	~&~'POPLARS 500'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'47405'~&~	~&~'US'~&~	~&~'209307010000000000'~&~	~&~NULL~&~	~&~'UA'~&~	~&~'UA'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'9510001'~&~	~&~'9510000'~&~	~&~'UA'~&~	~&~'UA'~&~	~&~]RECORD
RECORD[~&~	~&~'UA'~&~	~&~'BDOT'~&~	~&~'014F3DAF7F2BA448E043814FD28EA448'~&~	~&~'1'~&~	~&~'3545207632'~&~	~&~'BOARD OF TRUSTEES'~&~	~&~'89'~&~	~&~'BL'~&~	~&~'O'~&~	~&~'1910510'~&~	~&~'IMU M19'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'47405'~&~	~&~'US'~&~	~&~'209307010000000000'~&~	~&~NULL~&~	~&~'UA'~&~	~&~'OUAA'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'9510092'~&~	~&~'9510000'~&~	~&~'UA'~&~	~&~'UA'~&~	~&~]RECORD
RECORD[~&~	~&~'UA'~&~	~&~'BECK'~&~	~&~'014F3DAF8100A448E043814FD28EA448'~&~	~&~'1'~&~	~&~'1271304676'~&~	~&~'BECK CHAPEL'~&~	~&~'88'~&~	~&~'BL'~&~	~&~'H'~&~	~&~'2310006'~&~	~&~'BRYAN HALL'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'47405'~&~	~&~'US'~&~	~&~'200211220000000000'~&~	~&~'202301110000000000'~&~	~&~'UA'~&~	~&~'PRES'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'UA'~&~	~&~'BENE'~&~	~&~'014F3DAF7F2CA448E043814FD28EA448'~&~	~&~'1'~&~	~&~'2442402300'~&~	~&~'UNIVERSITY BENEFIT OFFICE'~&~	~&~'98'~&~	~&~'BL'~&~	~&~'O'~&~	~&~'1915001'~&~	~&~'POPLARS 121'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'47405'~&~	~&~'US'~&~	~&~'209407010000000000'~&~	~&~NULL~&~	~&~'UA'~&~	~&~'VPAD'~&~	~&~'N'~&~	~&~'N'~&~	~&~'9510098'~&~	~&~'9510000'~&~	~&~'UA'~&~	~&~'UA'~&~	~&~]RECORD
RECORD[~&~	~&~'UA'~&~	~&~'BFPU'~&~	~&~'014F3DAF8130A448E043814FD28EA448'~&~	~&~'1'~&~	~&~'1794704319'~&~	~&~'BUR FACIL PROG ~ UTILIZATION'~&~	~&~'98'~&~	~&~'BL'~&~	~&~'O'~&~	~&~'1915005'~&~	~&~'400 E. SEVENTH STREET'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'47405'~&~	~&~'US'~&~	~&~'200301090000000000'~&~	~&~NULL~&~	~&~'UA'~&~	~&~'VPAD'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'9510098'~&~	~&~'9510000'~&~	~&~'UA'~&~	~&~'UA'~&~	~&~]RECORD
RECORD[~&~	~&~'UA'~&~	~&~'BNFT'~&~	~&~'014F3DAF7F2DA448E043814FD28EA448'~&~	~&~'1'~&~	~&~'2726706560'~&~	~&~'BENEFITS'~&~	~&~'92'~&~	~&~'BL'~&~	~&~'O'~&~	~&~'1912610'~&~	~&~'POPLARS 523'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'47405'~&~	~&~'US'~&~	~&~'209407010000000000'~&~	~&~NULL~&~	~&~'UA'~&~	~&~'FMSY'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'9510092'~&~	~&~'9510000'~&~	~&~'UA'~&~	~&~'UA'~&~	~&~]RECORD
RECORD[~&~	~&~'UA'~&~	~&~'BRGC'~&~	~&~'014F3DAF7F2EA448E043814FD28EA448'~&~	~&~'1'~&~	~&~'1940602451'~&~	~&~'BIG RED GIFT CENTER'~&~	~&~'88'~&~	~&~'BL'~&~	~&~'N'~&~	~&~'6015100'~&~	~&~'ASSEMBLY HALL'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'47405'~&~	~&~'US'~&~	~&~'209407010000000000'~&~	~&~NULL~&~	~&~'UA'~&~	~&~'ATMG'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'9515100'~&~	~&~'9515100'~&~	~&~'UA'~&~	~&~'UA'~&~	~&~]RECORD
RECORD[~&~	~&~'UA'~&~	~&~'BTLV'~&~	~&~'014F3DAF7F2FA448E043814FD28EA448'~&~	~&~'1'~&~	~&~'4052406505'~&~	~&~'BLOOMINGTON TELECOMMUNICATIONS-VOICE'~&~	~&~'94'~&~	~&~'BL'~&~	~&~'V'~&~	~&~'6618201'~&~	~&~'2711 EAST 10TH STREET'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'47405'~&~	~&~'US'~&~	~&~'209904160000000000'~&~	~&~NULL~&~	~&~'UA'~&~	~&~'VPIT'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'9510094'~&~	~&~'9510000'~&~	~&~'UA'~&~	~&~'UA'~&~	~&~]RECORD
RECORD[~&~	~&~'UA'~&~	~&~'BUDU'~&~	~&~'014F3DAF7F30A448E043814FD28EA448'~&~	~&~'1'~&~	~&~'1271304676'~&~	~&~'UNIVERSITY BUDGET OFFICE'~&~	~&~'92'~&~	~&~'BL'~&~	~&~'O'~&~	~&~'1912201'~&~	~&~'BRYAN 114'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'47405'~&~	~&~'US'~&~	~&~'209307010000000000'~&~	~&~NULL~&~	~&~'UA'~&~	~&~'VPPF'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'9510092'~&~	~&~'9510000'~&~	~&~'UA'~&~	~&~'UA'~&~	~&~]RECORD
RECORD[~&~	~&~'UA'~&~	~&~'CGIN'~&~	~&~'014F3DAF7F31A448E043814FD28EA448'~&~	~&~'1'~&~	~&~'2459709799'~&~	~&~'C~G INVOICES'~&~	~&~'92'~&~	~&~'BL'~&~	~&~'O'~&~	~&~'1912610'~&~	~&~'400 EAST SEVENTH STREET'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'47405'~&~	~&~'US'~&~	~&~'209906220000000000'~&~	~&~NULL~&~	~&~'UA'~&~	~&~'ACCT'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'9510092'~&~	~&~'9510000'~&~	~&~'UA'~&~	~&~'UA'~&~	~&~]RECORD
RECORD[~&~	~&~'UA'~&~	~&~'CONC'~&~	~&~'014F3DAF7F32A448E043814FD28EA448'~&~	~&~'1'~&~	~&~'2468607983'~&~	~&~'CONCESSIONS'~&~	~&~'98'~&~	~&~'BL'~&~	~&~'N'~&~	~&~'6015000'~&~	~&~'ASSEMBLY HALL'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'47405'~&~	~&~'US'~&~	~&~'209407010000000000'~&~	~&~NULL~&~	~&~'UA'~&~	~&~'ATMG'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'9515000'~&~	~&~'9515000'~&~	~&~'UA'~&~	~&~'UA'~&~	~&~]RECORD
RECORD[~&~	~&~'UA'~&~	~&~'CONT'~&~	~&~'014F3DAF7F33A448E043814FD28EA448'~&~	~&~'1'~&~	~&~'1271304676'~&~	~&~'CONTINGENCIES ~ INCOME'~&~	~&~'99'~&~	~&~'BL'~&~	~&~'R'~&~	~&~'1917005'~&~	~&~'BRYAN 114'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'47405'~&~	~&~'US'~&~	~&~'209307010000000000'~&~	~&~NULL~&~	~&~'UA'~&~	~&~'UA'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'9510099'~&~	~&~'9510000'~&~	~&~'UA'~&~	~&~'UA'~&~	~&~]RECORD
RECORD[~&~	~&~'UA'~&~	~&~'CSER'~&~	~&~'014F3DAF7F34A448E043814FD28EA448'~&~	~&~'1'~&~	~&~'4706809038'~&~	~&~'COMPUTER SERVICES'~&~	~&~'66'~&~	~&~'BL'~&~	~&~'R'~&~	~&~NULL~&~	~&~'FRANKLIN 116'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'47405'~&~	~&~'US'~&~	~&~'209307010000000000'~&~	~&~'209307010000000000'~&~	~&~'UA'~&~	~&~'VPIT'~&~	~&~'N'~&~	~&~'N'~&~	~&~'9510066'~&~	~&~'9510000'~&~	~&~'UA'~&~	~&~'UA'~&~	~&~]RECORD
RECORD[~&~	~&~'UA'~&~	~&~'CSTR'~&~	~&~'014F3DAF7F35A448E043814FD28EA448'~&~	~&~'1'~&~	~&~'2860009297'~&~	~&~'CENTRAL STORES'~&~	~&~'98'~&~	~&~'BL'~&~	~&~'O'~&~	~&~'6615500'~&~	~&~'2931 E. 10TH'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'47408'~&~	~&~'US'~&~	~&~'209410180000000000'~&~	~&~NULL~&~	~&~'UA'~&~	~&~'MATL'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'9510098'~&~	~&~'9510000'~&~	~&~'UA'~&~	~&~'UA'~&~	~&~]RECORD
RECORD[~&~	~&~'UA'~&~	~&~'CTSD'~&~	~&~'014F3DAF7F36A448E043814FD28EA448'~&~	~&~'1'~&~	~&~'2826600464'~&~	~&~'DISTRIBUTED LEARNING'~&~	~&~'48'~&~	~&~'BL'~&~	~&~'R'~&~	~&~'1916000'~&~	~&~'OWEN HALL 205'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'47405'~&~	~&~'US'~&~	~&~'209511290000000000'~&~	~&~NULL~&~	~&~'UA'~&~	~&~'UA'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'9510048'~&~	~&~'9510000'~&~	~&~'UA'~&~	~&~'UA'~&~	~&~]RECORD
RECORD[~&~	~&~'UA'~&~	~&~'DEAN'~&~	~&~'014F3DAF7F37A448E043814FD28EA448'~&~	~&~'1'~&~	~&~'4809905701'~&~	~&~'DEANS OFFICE'~&~	~&~'48'~&~	~&~'BL'~&~	~&~'O'~&~	~&~'1916200'~&~	~&~'OWEN HALL 205'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'47405-2501'~&~	~&~'US'~&~	~&~'209902230000000000'~&~	~&~NULL~&~	~&~'UA'~&~	~&~'SCS'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'9510048'~&~	~&~'9510000'~&~	~&~'UA'~&~	~&~'UA'~&~	~&~]RECORD
RECORD[~&~	~&~'UA'~&~	~&~'DED'~&~	~&~'014F3DAF7F38A448E043814FD28EA448'~&~	~&~'1'~&~	~&~'2726706560'~&~	~&~'DEDUCTIONS'~&~	~&~'92'~&~	~&~'BL'~&~	~&~'O'~&~	~&~'1912610'~&~	~&~'POPLARS 523'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'47405'~&~	~&~'US'~&~	~&~'209407010000000000'~&~	~&~NULL~&~	~&~'UA'~&~	~&~'FMSY'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'9510092'~&~	~&~'9510000'~&~	~&~'UA'~&~	~&~'UA'~&~	~&~]RECORD
