HEADER[~&~	~&~CA_ICR_ACCT_GNRTD_ID::DECIMAL~&~	~&~OBJ_ID::VARCHAR~&~	~&~VER_NBR::DECIMAL~&~	~&~FIN_COA_CD::VARCHAR~&~	~&~ACCOUNT_NBR::VARCHAR~&~	~&~ICR_FIN_COA_CD::VARCHAR~&~	~&~ICR_FIN_ACCT_NBR::VARCHAR~&~	~&~ACLN_PCT::VARCHAR~&~	~&~DOBJ_MAINT_CD_ACTV_IND::VARCHAR~&~	~&~]HEADER
RECORD[~&~	~&~'11977'~&~	~&~'AF204E1BF9989BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'EA'~&~	~&~'4769235'~&~	~&~'EA'~&~	~&~'0368187'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'11978'~&~	~&~'AF204E1BF9999BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'EA'~&~	~&~'4769236'~&~	~&~'EA'~&~	~&~'0368187'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'11979'~&~	~&~'AF204E1BF99A9BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'EA'~&~	~&~'4769237'~&~	~&~'EA'~&~	~&~'0368187'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'11980'~&~	~&~'AF204E1BF99B9BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'EA'~&~	~&~'4769238'~&~	~&~'EA'~&~	~&~'0368187'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'11981'~&~	~&~'AF204E1BF99C9BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'EA'~&~	~&~'4769239'~&~	~&~'EA'~&~	~&~'0368187'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'11982'~&~	~&~'AF204E1BF99D9BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'EA'~&~	~&~'4769240'~&~	~&~'EA'~&~	~&~'0368187'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'11983'~&~	~&~'AF204E1BF99E9BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'EA'~&~	~&~'4769241'~&~	~&~'EA'~&~	~&~'0368187'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'11984'~&~	~&~'AF204E1BF99F9BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'EA'~&~	~&~'4769242'~&~	~&~'EA'~&~	~&~'0368187'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'11985'~&~	~&~'AF204E1BF9A09BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'EA'~&~	~&~'4769243'~&~	~&~'EA'~&~	~&~'0368187'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'11986'~&~	~&~'AF204E1BF9A19BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'EA'~&~	~&~'4769244'~&~	~&~'EA'~&~	~&~'0368187'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'11987'~&~	~&~'AF204E1BF9A29BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'EA'~&~	~&~'4769245'~&~	~&~'EA'~&~	~&~'0368187'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'11988'~&~	~&~'AF204E1BF9A39BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'EA'~&~	~&~'4769246'~&~	~&~'EA'~&~	~&~'0368187'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'11989'~&~	~&~'AF204E1BF9A49BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'EA'~&~	~&~'4769247'~&~	~&~'EA'~&~	~&~'0368187'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'11990'~&~	~&~'AF204E1BF9A59BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'EA'~&~	~&~'4769248'~&~	~&~'EA'~&~	~&~'0368187'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'11991'~&~	~&~'AF204E1BF9A69BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'EA'~&~	~&~'4769249'~&~	~&~'EA'~&~	~&~'0367287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'11992'~&~	~&~'AF204E1BF9A79BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'EA'~&~	~&~'4769250'~&~	~&~'EA'~&~	~&~'0367287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'11993'~&~	~&~'AF204E1BF9A89BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'EA'~&~	~&~'4769251'~&~	~&~'EA'~&~	~&~'0367287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'11994'~&~	~&~'AF204E1BF9A99BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'EA'~&~	~&~'4769252'~&~	~&~'EA'~&~	~&~'0367287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'11995'~&~	~&~'AF204E1BF9AA9BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'EA'~&~	~&~'4769253'~&~	~&~'EA'~&~	~&~'0367287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'11996'~&~	~&~'AF204E1BF9AB9BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'EA'~&~	~&~'4769202'~&~	~&~'EA'~&~	~&~'0368187'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'11997'~&~	~&~'AF204E1BF9AC9BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'EA'~&~	~&~'4769203'~&~	~&~'EA'~&~	~&~'0368187'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'11998'~&~	~&~'AF204E1BF9AD9BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'EA'~&~	~&~'4769204'~&~	~&~'EA'~&~	~&~'0368187'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'11999'~&~	~&~'AF204E1BF9AE9BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'EA'~&~	~&~'4769205'~&~	~&~'EA'~&~	~&~'0368187'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'12000'~&~	~&~'AF204E1BF9AF9BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'EA'~&~	~&~'4769206'~&~	~&~'EA'~&~	~&~'0368187'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'12001'~&~	~&~'AF204E1BF9B09BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'EA'~&~	~&~'4769207'~&~	~&~'EA'~&~	~&~'0368187'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'12002'~&~	~&~'AF204E1BF9B19BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'EA'~&~	~&~'4769208'~&~	~&~'EA'~&~	~&~'0368187'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'12003'~&~	~&~'AF204E1BF9B29BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'EA'~&~	~&~'4769209'~&~	~&~'EA'~&~	~&~'0368187'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'12004'~&~	~&~'AF204E1BF9B39BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'EA'~&~	~&~'4769210'~&~	~&~'EA'~&~	~&~'0368187'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'12005'~&~	~&~'AF204E1BF9B49BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'EA'~&~	~&~'4769211'~&~	~&~'EA'~&~	~&~'0368187'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'12006'~&~	~&~'AF204E1BF9B59BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'EA'~&~	~&~'4769212'~&~	~&~'EA'~&~	~&~'0368187'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'12007'~&~	~&~'AF204E1BF9B69BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'EA'~&~	~&~'4769213'~&~	~&~'EA'~&~	~&~'0368187'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'12008'~&~	~&~'AF204E1BF9B79BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'EA'~&~	~&~'4769214'~&~	~&~'EA'~&~	~&~'0368187'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'12009'~&~	~&~'AF204E1BF9B89BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'EA'~&~	~&~'4769215'~&~	~&~'EA'~&~	~&~'0368187'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'12010'~&~	~&~'AF204E1BF9B99BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'EA'~&~	~&~'4769216'~&~	~&~'EA'~&~	~&~'0368187'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'12011'~&~	~&~'AF204E1BF9BA9BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'EA'~&~	~&~'4769217'~&~	~&~'EA'~&~	~&~'0367287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'12012'~&~	~&~'AF204E1BF9BB9BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'EA'~&~	~&~'4769218'~&~	~&~'EA'~&~	~&~'0368187'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'12013'~&~	~&~'AF204E1BF9BC9BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'EA'~&~	~&~'4769219'~&~	~&~'EA'~&~	~&~'0368187'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'12014'~&~	~&~'AF204E1BF9BD9BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'EA'~&~	~&~'4769220'~&~	~&~'EA'~&~	~&~'0368187'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'12015'~&~	~&~'AF204E1BF9BE9BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'EA'~&~	~&~'4769221'~&~	~&~'EA'~&~	~&~'0368187'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'12016'~&~	~&~'AF204E1BF9BF9BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'EA'~&~	~&~'4769222'~&~	~&~'EA'~&~	~&~'0368187'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'12017'~&~	~&~'AF204E1BF9C09BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'EA'~&~	~&~'4769223'~&~	~&~'EA'~&~	~&~'0368187'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'12018'~&~	~&~'AF204E1BF9C19BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'EA'~&~	~&~'4769224'~&~	~&~'EA'~&~	~&~'0368187'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'12019'~&~	~&~'AF204E1BF9C29BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'EA'~&~	~&~'4769225'~&~	~&~'EA'~&~	~&~'0368187'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'12020'~&~	~&~'AF204E1BF9C39BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'EA'~&~	~&~'4769226'~&~	~&~'EA'~&~	~&~'0368187'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'12021'~&~	~&~'AF204E1BF9C49BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'EA'~&~	~&~'4769227'~&~	~&~'EA'~&~	~&~'0368187'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'12022'~&~	~&~'AF204E1BF9C59BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'EA'~&~	~&~'4767510'~&~	~&~'EA'~&~	~&~'0367587'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'12023'~&~	~&~'AF204E1BF9C69BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'EA'~&~	~&~'4767511'~&~	~&~'EA'~&~	~&~'0367287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'12024'~&~	~&~'AF204E1BF9C79BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'EA'~&~	~&~'4767512'~&~	~&~'EA'~&~	~&~'0367287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'12025'~&~	~&~'AF204E1BF9C89BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'EA'~&~	~&~'4767513'~&~	~&~'EA'~&~	~&~'0367587'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'12026'~&~	~&~'AF204E1BF9C99BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'EA'~&~	~&~'4767514'~&~	~&~'EA'~&~	~&~'0368987'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'12027'~&~	~&~'AF204E1BF9CA9BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'EA'~&~	~&~'4767515'~&~	~&~'EA'~&~	~&~'0367587'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'12028'~&~	~&~'AF204E1BF9CB9BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'EA'~&~	~&~'4767516'~&~	~&~'EA'~&~	~&~'0368987'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'12029'~&~	~&~'AF204E1BF9CC9BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'EA'~&~	~&~'4767517'~&~	~&~'EA'~&~	~&~'0367587'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'12030'~&~	~&~'AF204E1BF9CD9BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'EA'~&~	~&~'4767518'~&~	~&~'EA'~&~	~&~'0367587'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'12031'~&~	~&~'AF204E1BF9CE9BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'EA'~&~	~&~'4767519'~&~	~&~'EA'~&~	~&~'0368987'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'12032'~&~	~&~'AF204E1BF9CF9BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'EA'~&~	~&~'4767520'~&~	~&~'EA'~&~	~&~'0367587'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'12033'~&~	~&~'AF204E1BF9D09BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'EA'~&~	~&~'4767521'~&~	~&~'EA'~&~	~&~'0367587'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'12034'~&~	~&~'AF204E1BF9D19BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'EA'~&~	~&~'4767522'~&~	~&~'EA'~&~	~&~'0367587'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'12035'~&~	~&~'AF204E1BF9D29BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'EA'~&~	~&~'4767523'~&~	~&~'EA'~&~	~&~'0367587'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'12036'~&~	~&~'AF204E1BF9D39BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'EA'~&~	~&~'4767524'~&~	~&~'EA'~&~	~&~'0367587'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'12037'~&~	~&~'AF204E1BF9D49BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'EA'~&~	~&~'4767525'~&~	~&~'EA'~&~	~&~'0367587'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'12038'~&~	~&~'AF204E1BF9D59BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'EA'~&~	~&~'4767526'~&~	~&~'EA'~&~	~&~'0367587'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'12039'~&~	~&~'AF204E1BF9D69BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'EA'~&~	~&~'4767527'~&~	~&~'EA'~&~	~&~'0367587'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'12040'~&~	~&~'AF204E1BF9D79BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'EA'~&~	~&~'4767528'~&~	~&~'EA'~&~	~&~'0367587'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'12041'~&~	~&~'AF204E1BF9D89BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'EA'~&~	~&~'4767529'~&~	~&~'EA'~&~	~&~'0367587'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'12042'~&~	~&~'AF204E1BF9D99BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'EA'~&~	~&~'4767530'~&~	~&~'EA'~&~	~&~'0367587'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'12043'~&~	~&~'AF204E1BF9DA9BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'EA'~&~	~&~'4767531'~&~	~&~'EA'~&~	~&~'0367587'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'12044'~&~	~&~'AF204E1BF9DB9BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'EA'~&~	~&~'4767532'~&~	~&~'EA'~&~	~&~'0367587'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'12045'~&~	~&~'AF204E1BF9DC9BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'EA'~&~	~&~'4767533'~&~	~&~'EA'~&~	~&~'0367587'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'12046'~&~	~&~'AF204E1BF9DD9BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'EA'~&~	~&~'4767534'~&~	~&~'EA'~&~	~&~'0367587'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'12047'~&~	~&~'AF204E1BF9DE9BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'EA'~&~	~&~'4767535'~&~	~&~'EA'~&~	~&~'0367587'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'12048'~&~	~&~'AF204E1BF9DF9BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'EA'~&~	~&~'4066600'~&~	~&~'EA'~&~	~&~'0367287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'12049'~&~	~&~'AF204E1BF9E09BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'EA'~&~	~&~'4068000'~&~	~&~'EA'~&~	~&~'0368187'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'12050'~&~	~&~'AF204E1BF9E19BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'EA'~&~	~&~'4068101'~&~	~&~'EA'~&~	~&~'0368187'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'12051'~&~	~&~'AF204E1BF9E29BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'EA'~&~	~&~'4068801'~&~	~&~'EA'~&~	~&~'0368187'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'12052'~&~	~&~'AF204E1BF9E39BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'EA'~&~	~&~'4069200'~&~	~&~'EA'~&~	~&~'0368187'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'12053'~&~	~&~'AF204E1BF9E49BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'EA'~&~	~&~'4069201'~&~	~&~'EA'~&~	~&~'0368187'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'12054'~&~	~&~'AF204E1BF9E59BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'EA'~&~	~&~'4168001'~&~	~&~'EA'~&~	~&~'0368187'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'12055'~&~	~&~'AF204E1BF9E69BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'EA'~&~	~&~'4168002'~&~	~&~'EA'~&~	~&~'0368187'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'12056'~&~	~&~'AF204E1BF9E79BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'EA'~&~	~&~'4168003'~&~	~&~'EA'~&~	~&~'0368187'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'12057'~&~	~&~'AF204E1BF9E89BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'EA'~&~	~&~'4168004'~&~	~&~'EA'~&~	~&~'0368187'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'12058'~&~	~&~'AF204E1BF9E99BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'EA'~&~	~&~'4168005'~&~	~&~'EA'~&~	~&~'0368187'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'12059'~&~	~&~'AF204E1BF9EA9BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'EA'~&~	~&~'4168101'~&~	~&~'EA'~&~	~&~'0368187'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'12060'~&~	~&~'AF204E1BF9EB9BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'EA'~&~	~&~'4168102'~&~	~&~'EA'~&~	~&~'0368187'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'12061'~&~	~&~'AF204E1BF9EC9BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'EA'~&~	~&~'4168103'~&~	~&~'EA'~&~	~&~'0368187'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'12062'~&~	~&~'AF204E1BF9ED9BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'EA'~&~	~&~'4168104'~&~	~&~'EA'~&~	~&~'0368187'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'12063'~&~	~&~'AF204E1BF9EE9BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'EA'~&~	~&~'4168105'~&~	~&~'EA'~&~	~&~'0368187'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'12064'~&~	~&~'AF204E1BF9EF9BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'EA'~&~	~&~'4168106'~&~	~&~'EA'~&~	~&~'0368187'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'12065'~&~	~&~'AF204E1BF9F09BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'EA'~&~	~&~'4168201'~&~	~&~'EA'~&~	~&~'0368187'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'12066'~&~	~&~'AF204E1BF9F19BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'EA'~&~	~&~'4168202'~&~	~&~'EA'~&~	~&~'0368187'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'12067'~&~	~&~'AF204E1BF9F29BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'EA'~&~	~&~'4168203'~&~	~&~'EA'~&~	~&~'0368187'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'12068'~&~	~&~'AF204E1BF9F39BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'EA'~&~	~&~'4168701'~&~	~&~'EA'~&~	~&~'0368187'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'12069'~&~	~&~'AF204E1BF9F49BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'EA'~&~	~&~'5469201'~&~	~&~'EA'~&~	~&~'0368187'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'12070'~&~	~&~'AF204E1BF9F59BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'EA'~&~	~&~'5767501'~&~	~&~'EA'~&~	~&~'0367587'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'12071'~&~	~&~'AF204E1BF9F69BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'EA'~&~	~&~'5767502'~&~	~&~'EA'~&~	~&~'0367587'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'12072'~&~	~&~'AF204E1BF9F79BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'EA'~&~	~&~'5767503'~&~	~&~'EA'~&~	~&~'0367587'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'12073'~&~	~&~'AF204E1BF9F89BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'EA'~&~	~&~'5767504'~&~	~&~'EA'~&~	~&~'0367587'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'12074'~&~	~&~'AF204E1BF9F99BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'EA'~&~	~&~'5767505'~&~	~&~'EA'~&~	~&~'0367587'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'12075'~&~	~&~'AF204E1BF9FA9BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'EA'~&~	~&~'5767506'~&~	~&~'EA'~&~	~&~'0367587'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'12076'~&~	~&~'AF204E1BF9FB9BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'EA'~&~	~&~'5769200'~&~	~&~'EA'~&~	~&~'0368187'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
