HEADER[~&~	~&~FIN_COA_CD::VARCHAR~&~	~&~ACCOUNT_NBR::VARCHAR~&~	~&~OBJ_ID::VARCHAR~&~	~&~VER_NBR::DECIMAL~&~	~&~ACCOUNT_NM::VARCHAR~&~	~&~ACCT_FSC_OFC_UID::VARCHAR~&~	~&~ACCT_SPVSR_UNVL_ID::VARCHAR~&~	~&~ACCT_MGR_UNVL_ID::VARCHAR~&~	~&~ORG_CD::VARCHAR~&~	~&~ACCT_TYP_CD::VARCHAR~&~	~&~ACCT_PHYS_CMP_CD::VARCHAR~&~	~&~SUB_FUND_GRP_CD::VARCHAR~&~	~&~ACCT_FRNG_BNFT_CD::VARCHAR~&~	~&~FIN_HGH_ED_FUNC_CD::VARCHAR~&~	~&~ACCT_RSTRC_STAT_CD::VARCHAR~&~	~&~ACCT_RSTRC_STAT_DT::TIMESTAMP~&~	~&~ACCT_CITY_NM::VARCHAR~&~	~&~ACCT_STATE_CD::VARCHAR~&~	~&~ACCT_STREET_ADDR::VARCHAR~&~	~&~ACCT_ZIP_CD::VARCHAR~&~	~&~RPTS_TO_FIN_COA_CD::VARCHAR~&~	~&~RPTS_TO_ACCT_NBR::VARCHAR~&~	~&~ACCT_CREATE_DT::TIMESTAMP~&~	~&~ACCT_EFFECT_DT::TIMESTAMP~&~	~&~ACCT_EXPIRATION_DT::TIMESTAMP~&~	~&~CONT_FIN_COA_CD::VARCHAR~&~	~&~CONT_ACCOUNT_NBR::VARCHAR~&~	~&~ENDOW_FIN_COA_CD::VARCHAR~&~	~&~ENDOW_ACCOUNT_NBR::VARCHAR~&~	~&~CONTR_CTRL_FCOA_CD::VARCHAR~&~	~&~CONTR_CTRLACCT_NBR::VARCHAR~&~	~&~INCOME_FIN_COA_CD::VARCHAR~&~	~&~INCOME_ACCOUNT_NBR::VARCHAR~&~	~&~ACCT_ICR_TYP_CD::VARCHAR~&~	~&~AC_CSTM_ICREXCL_CD::VARCHAR~&~	~&~FIN_SERIES_ID::VARCHAR~&~	~&~ICR_FIN_COA_CD::VARCHAR~&~	~&~ICR_ACCOUNT_NBR::VARCHAR~&~	~&~ACCT_IN_FP_CD::VARCHAR~&~	~&~BDGT_REC_LVL_CD::VARCHAR~&~	~&~ACCT_SF_CD::VARCHAR~&~	~&~ACCT_PND_SF_CD::VARCHAR~&~	~&~FIN_EXT_ENC_SF_CD::VARCHAR~&~	~&~FIN_INT_ENC_SF_CD::VARCHAR~&~	~&~FIN_PRE_ENC_SF_CD::VARCHAR~&~	~&~FIN_OBJ_PRSCTRL_CD::VARCHAR~&~	~&~CG_CFDA_NBR::VARCHAR~&~	~&~ACCT_OFF_CMP_IND::VARCHAR~&~	~&~ACCT_CLOSED_IND::VARCHAR~&~	~&~CG_ACCT_RESP_ID::DECIMAL~&~	~&~LBR_BEN_RT_CAT_CD::VARCHAR~&~	~&~]HEADER
RECORD[~&~	~&~'BA'~&~	~&~'9012025'~&~	~&~'014C92B06C07A16EE043814FD881A16E'~&~	~&~'2'~&~	~&~'BAND PRACTICE PARKING LOT IMPROVE'~&~	~&~'6090605470'~&~	~&~'3895100501'~&~	~&~'6090605470'~&~	~&~'PARK'~&~	~&~'NA'~&~	~&~'BL'~&~	~&~'PFCMR'~&~	~&~'Y'~&~	~&~'NA'~&~	~&~'U'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'CARMICHAEL CENTER'~&~	~&~'47408'~&~	~&~NULL~&~	~&~NULL~&~	~&~'200305160000000000'~&~	~&~'200305160000000000'~&~	~&~NULL~&~	~&~'BL'~&~	~&~'5431400'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'BA'~&~	~&~'9012025'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'N'~&~	~&~'O'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'--'~&~	~&~]RECORD
RECORD[~&~	~&~'BA'~&~	~&~'9019993'~&~	~&~'014C92B06C41A16EE043814FD881A16E'~&~	~&~'2'~&~	~&~'EIGENMAN HALL PARKING GARAGE'~&~	~&~'6090605470'~&~	~&~'3895100501'~&~	~&~'6090605470'~&~	~&~'PARK'~&~	~&~'NA'~&~	~&~'BL'~&~	~&~'PFCMR'~&~	~&~'Y'~&~	~&~'NA'~&~	~&~'N'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'CARMICHAEL CENTER'~&~	~&~'47408'~&~	~&~NULL~&~	~&~NULL~&~	~&~'200501280000000000'~&~	~&~'200501280000000000'~&~	~&~NULL~&~	~&~'BL'~&~	~&~'5431400'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'BA'~&~	~&~'9019993'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'N'~&~	~&~'O'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'--'~&~	~&~]RECORD
RECORD[~&~	~&~'BA'~&~	~&~'9019995'~&~	~&~'014C92B06C22A16EE043814FD881A16E'~&~	~&~'2'~&~	~&~'ASSEMBLY HALL SOUTH PARKING LOT'~&~	~&~'6090605470'~&~	~&~'3895100501'~&~	~&~'6090605470'~&~	~&~'PARK'~&~	~&~'NA'~&~	~&~'BL'~&~	~&~'PFCMR'~&~	~&~'Y'~&~	~&~'NA'~&~	~&~'U'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'CARMICHAEL CENTER'~&~	~&~'47408'~&~	~&~NULL~&~	~&~NULL~&~	~&~'200402120000000000'~&~	~&~'200402120000000000'~&~	~&~NULL~&~	~&~'BL'~&~	~&~'5431400'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'BA'~&~	~&~'9019995'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'N'~&~	~&~'O'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'--'~&~	~&~]RECORD
RECORD[~&~	~&~'BA'~&~	~&~'9019996'~&~	~&~'014C92B06C08A16EE043814FD881A16E'~&~	~&~'2'~&~	~&~'ALUMNI PARKING AREA IMPROVEMENTS'~&~	~&~'6090605470'~&~	~&~'3895100501'~&~	~&~'6090605470'~&~	~&~'PARK'~&~	~&~'NA'~&~	~&~'BL'~&~	~&~'PFCMR'~&~	~&~'Y'~&~	~&~'NA'~&~	~&~'U'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'CARMICHAEL CENTER'~&~	~&~'47408'~&~	~&~NULL~&~	~&~NULL~&~	~&~'200306120000000000'~&~	~&~'200306120000000000'~&~	~&~NULL~&~	~&~'BL'~&~	~&~'5431400'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'BA'~&~	~&~'9019996'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'N'~&~	~&~'O'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'--'~&~	~&~]RECORD
RECORD[~&~	~&~'BA'~&~	~&~'9020174'~&~	~&~'014C92B06BF6A16EE043814FD881A16E'~&~	~&~'2'~&~	~&~'CAMPUS PARKING LOTS RESTORATION'~&~	~&~'6090605470'~&~	~&~'3895100501'~&~	~&~'6090605470'~&~	~&~'PARK'~&~	~&~'NA'~&~	~&~'BL'~&~	~&~'PFCMR'~&~	~&~'Y'~&~	~&~'NA'~&~	~&~'U'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'CARMICHAEL CENTER'~&~	~&~'47408'~&~	~&~NULL~&~	~&~NULL~&~	~&~'200212160000000000'~&~	~&~'200212160000000000'~&~	~&~NULL~&~	~&~'BL'~&~	~&~'5431400'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'BA'~&~	~&~'9020174'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'N'~&~	~&~'O'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'--'~&~	~&~]RECORD
RECORD[~&~	~&~'BA'~&~	~&~'9020175'~&~	~&~'014C92B06BF7A16EE043814FD881A16E'~&~	~&~'2'~&~	~&~'CAMPUS PARKING LOTS RESURFACE'~&~	~&~'6090605470'~&~	~&~'3895100501'~&~	~&~'6090605470'~&~	~&~'PARK'~&~	~&~'NA'~&~	~&~'BL'~&~	~&~'PFCMR'~&~	~&~'Y'~&~	~&~'NA'~&~	~&~'U'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'CARMICHAEL CENTER'~&~	~&~'47408'~&~	~&~NULL~&~	~&~NULL~&~	~&~'200212160000000000'~&~	~&~'200212160000000000'~&~	~&~NULL~&~	~&~'BL'~&~	~&~'5431400'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'BA'~&~	~&~'9020175'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'N'~&~	~&~'O'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'--'~&~	~&~]RECORD
RECORD[~&~	~&~'BA'~&~	~&~'9020204'~&~	~&~'014C92B06C2AA16EE043814FD881A16E'~&~	~&~'2'~&~	~&~'CAMPUS PARK LOT IMPROVEMENT 2004'~&~	~&~'6090605470'~&~	~&~'3895100501'~&~	~&~'6090605470'~&~	~&~'PARK'~&~	~&~'NA'~&~	~&~'BL'~&~	~&~'PFCMR'~&~	~&~'Y'~&~	~&~'NA'~&~	~&~'U'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'CARMICHAEL CENTER'~&~	~&~'47408'~&~	~&~NULL~&~	~&~NULL~&~	~&~'200404140000000000'~&~	~&~'200404140000000000'~&~	~&~NULL~&~	~&~'BL'~&~	~&~'5431400'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'BA'~&~	~&~'9020204'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'N'~&~	~&~'O'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'--'~&~	~&~]RECORD
RECORD[~&~	~&~'BA'~&~	~&~'9020224'~&~	~&~'014C92B06BBDA16EE043814FD881A16E'~&~	~&~'2'~&~	~&~'EIGENMANN PARKING LOT IMPROVEMENTS'~&~	~&~'6090605470'~&~	~&~'3895100501'~&~	~&~'6090605470'~&~	~&~'PARK'~&~	~&~'NA'~&~	~&~'BL'~&~	~&~'PFCMR'~&~	~&~'Y'~&~	~&~'NA'~&~	~&~'U'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'CARMICHAEL CENTER'~&~	~&~'47408'~&~	~&~NULL~&~	~&~NULL~&~	~&~'200011270000000000'~&~	~&~'200011270000000000'~&~	~&~NULL~&~	~&~'BL'~&~	~&~'5431400'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'BA'~&~	~&~'9020224'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'N'~&~	~&~'O'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'--'~&~	~&~]RECORD
RECORD[~&~	~&~'BA'~&~	~&~'9020391'~&~	~&~'014C92B06BEAA16EE043814FD881A16E'~&~	~&~'2'~&~	~&~'XXXXX PARKING GARAGE'~&~	~&~'6090605470'~&~	~&~'3895100501'~&~	~&~'6090605470'~&~	~&~'PARK'~&~	~&~'NA'~&~	~&~'BL'~&~	~&~'PFCMR'~&~	~&~'Y'~&~	~&~'NA'~&~	~&~'U'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'CARMICHAEL CENTER'~&~	~&~'47408'~&~	~&~NULL~&~	~&~NULL~&~	~&~'200204220000000000'~&~	~&~'200204220000000000'~&~	~&~NULL~&~	~&~'BL'~&~	~&~'5431400'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'BA'~&~	~&~'9020391'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'N'~&~	~&~'O'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'--'~&~	~&~]RECORD
RECORD[~&~	~&~'BA'~&~	~&~'9020650'~&~	~&~'014C92B06BE3A16EE043814FD881A16E'~&~	~&~'2'~&~	~&~'PURPLE LOT PAVE/REINFORCE'~&~	~&~'6090605470'~&~	~&~'3895100501'~&~	~&~'6090605470'~&~	~&~'PARK'~&~	~&~'NA'~&~	~&~'BL'~&~	~&~'PFCMR'~&~	~&~'Y'~&~	~&~'NA'~&~	~&~'U'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'CARMICHAEL CENTER'~&~	~&~'47408'~&~	~&~NULL~&~	~&~NULL~&~	~&~'200204150000000000'~&~	~&~'200204150000000000'~&~	~&~NULL~&~	~&~'BL'~&~	~&~'5431400'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'BA'~&~	~&~'9020650'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'N'~&~	~&~'O'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'--'~&~	~&~]RECORD
RECORD[~&~	~&~'BA'~&~	~&~'9020805'~&~	~&~'014C92B06BE2A16EE043814FD881A16E'~&~	~&~'2'~&~	~&~'COAT/RESTRIPE THREE PARKING LOTS'~&~	~&~'6090605470'~&~	~&~'3895100501'~&~	~&~'6090605470'~&~	~&~'PARK'~&~	~&~'NA'~&~	~&~'BL'~&~	~&~'PFCMR'~&~	~&~'Y'~&~	~&~'NA'~&~	~&~'U'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'CARMICHAEL CENTER'~&~	~&~'47408'~&~	~&~NULL~&~	~&~NULL~&~	~&~'200204150000000000'~&~	~&~'200204150000000000'~&~	~&~NULL~&~	~&~'BL'~&~	~&~'5431400'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'BA'~&~	~&~'9020805'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'N'~&~	~&~'O'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'--'~&~	~&~]RECORD
RECORD[~&~	~&~'BA'~&~	~&~'9020857'~&~	~&~'014C92B06BE4A16EE043814FD881A16E'~&~	~&~'2'~&~	~&~'THEATRE ANNEX PARKING LOT IMPROVE'~&~	~&~'6090605470'~&~	~&~'3895100501'~&~	~&~'6090605470'~&~	~&~'PARK'~&~	~&~'NA'~&~	~&~'BL'~&~	~&~'PFCMR'~&~	~&~'Y'~&~	~&~'NA'~&~	~&~'U'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'CARMICHAEL CENTER'~&~	~&~'47408'~&~	~&~NULL~&~	~&~NULL~&~	~&~'200204150000000000'~&~	~&~'200204150000000000'~&~	~&~NULL~&~	~&~'BL'~&~	~&~'5431400'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'BA'~&~	~&~'9020857'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'--'~&~	~&~]RECORD
RECORD[~&~	~&~'BA'~&~	~&~'9020860'~&~	~&~'014C92B06BF1A16EE043814FD881A16E'~&~	~&~'2'~&~	~&~'TENTH ST AND LAW LANE PARK GARAGE'~&~	~&~'6090605470'~&~	~&~'3895100501'~&~	~&~'6090605470'~&~	~&~'PARK'~&~	~&~'NA'~&~	~&~'BL'~&~	~&~'PFCMR'~&~	~&~'Y'~&~	~&~'NA'~&~	~&~'U'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'CARMICHAEL CENTER'~&~	~&~'47408'~&~	~&~NULL~&~	~&~NULL~&~	~&~'200208120000000000'~&~	~&~'200208120000000000'~&~	~&~NULL~&~	~&~'BL'~&~	~&~'5431400'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'BA'~&~	~&~'9020860'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'N'~&~	~&~'O'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'--'~&~	~&~]RECORD
RECORD[~&~	~&~'BA'~&~	~&~'9021004'~&~	~&~'014C92B06C32A16EE043814FD881A16E'~&~	~&~'2'~&~	~&~'VARIOUS PARK LOTS STRIPE/CURB REP'~&~	~&~'6090605470'~&~	~&~'3895100501'~&~	~&~'6090605470'~&~	~&~'PARK'~&~	~&~'NA'~&~	~&~'BL'~&~	~&~'PFCMR'~&~	~&~'Y'~&~	~&~'NA'~&~	~&~'U'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'CARMICHAEL CENTER'~&~	~&~'47408'~&~	~&~NULL~&~	~&~NULL~&~	~&~'200408060000000000'~&~	~&~'200408060000000000'~&~	~&~NULL~&~	~&~'BL'~&~	~&~'5431400'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'BA'~&~	~&~'9021004'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'N'~&~	~&~'O'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'--'~&~	~&~]RECORD
RECORD[~&~	~&~'BA'~&~	~&~'9021104'~&~	~&~'014C92B06BBEA16EE043814FD881A16E'~&~	~&~'2'~&~	~&~'REC SPORTS & BELL TOWER PARK LOT'~&~	~&~'6090605470'~&~	~&~'3895100501'~&~	~&~'6090605470'~&~	~&~'PARK'~&~	~&~'NA'~&~	~&~'BL'~&~	~&~'PFCMR'~&~	~&~'Y'~&~	~&~'NA'~&~	~&~'U'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'CARMICHAEL CENTER'~&~	~&~'47408'~&~	~&~NULL~&~	~&~NULL~&~	~&~'200011270000000000'~&~	~&~'200011270000000000'~&~	~&~NULL~&~	~&~'BL'~&~	~&~'5431400'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'BA'~&~	~&~'9021104'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'N'~&~	~&~'O'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'--'~&~	~&~]RECORD
RECORD[~&~	~&~'BA'~&~	~&~'9120656'~&~	~&~'014C92B069D6A16EE043814FD881A16E'~&~	~&~'2'~&~	~&~'IU FACILITY REVENUE BONDS 94'~&~	~&~'3918606779'~&~	~&~'5557907664'~&~	~&~'2367402565'~&~	~&~'PARK'~&~	~&~'NA'~&~	~&~'BL'~&~	~&~'PFRI'~&~	~&~'N'~&~	~&~'NA'~&~	~&~'U'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'POPLARS 236'~&~	~&~'47405'~&~	~&~'UA'~&~	~&~'6612160'~&~	~&~'199604260000000000'~&~	~&~'199604260000000000'~&~	~&~NULL~&~	~&~'BL'~&~	~&~'5431400'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'BA'~&~	~&~'9120656'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'--'~&~	~&~]RECORD
RECORD[~&~	~&~'BA'~&~	~&~'9120657'~&~	~&~'014C92B06BBFA16EE043814FD881A16E'~&~	~&~'2'~&~	~&~'IU FACILITY REVENUE BONDS 2000'~&~	~&~'3918606779'~&~	~&~'5557907664'~&~	~&~'2367402565'~&~	~&~'PARK'~&~	~&~'NA'~&~	~&~'BL'~&~	~&~'PFRI'~&~	~&~'N'~&~	~&~'NA'~&~	~&~'U'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'POPLARS 236'~&~	~&~'47405'~&~	~&~'UA'~&~	~&~'6612160'~&~	~&~'200012130000000000'~&~	~&~'200012130000000000'~&~	~&~NULL~&~	~&~'BL'~&~	~&~'5431400'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'BA'~&~	~&~'9120656'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'N'~&~	~&~'O'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'--'~&~	~&~]RECORD
RECORD[~&~	~&~'BA'~&~	~&~'9244901'~&~	~&~'014C92B069D7A16EE043814FD881A16E'~&~	~&~'2'~&~	~&~'PARKING DEBT SERVICE COVERAGE RESERVE'~&~	~&~'3771403079'~&~	~&~'4219606069'~&~	~&~'3771403079'~&~	~&~'PARK'~&~	~&~'NA'~&~	~&~'BL'~&~	~&~'PFRR'~&~	~&~'N'~&~	~&~'NA'~&~	~&~'U'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'FRANKLIN HALL 006'~&~	~&~'47405'~&~	~&~'UA'~&~	~&~'6612160'~&~	~&~'198708270000000000'~&~	~&~'198708270000000000'~&~	~&~NULL~&~	~&~'BL'~&~	~&~'5431400'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'BA'~&~	~&~'9244901'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'--'~&~	~&~]RECORD
RECORD[~&~	~&~'BA'~&~	~&~'9244940'~&~	~&~'014C92B06BD8A16EE043814FD881A16E'~&~	~&~'2'~&~	~&~'PARKING LOT MAINT AND MAJOR REPAIR'~&~	~&~'3771403079'~&~	~&~'4219606069'~&~	~&~'3771403079'~&~	~&~'PARK'~&~	~&~'NA'~&~	~&~'BL'~&~	~&~'PFRR'~&~	~&~'N'~&~	~&~'NA'~&~	~&~'U'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'FRANKLIN HALL 006'~&~	~&~'47405'~&~	~&~'BA'~&~	~&~'6044900'~&~	~&~'200108100000000000'~&~	~&~'200108100000000000'~&~	~&~NULL~&~	~&~'BL'~&~	~&~'5431400'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'--'~&~	~&~]RECORD
RECORD[~&~	~&~'BA'~&~	~&~'9544900'~&~	~&~'014C92B069D8A16EE043814FD881A16E'~&~	~&~'2'~&~	~&~'NET PLANT INVESTMENT - PARKING OPERATION'~&~	~&~'5273000148'~&~	~&~'2891402154'~&~	~&~'4219606069'~&~	~&~'PARK'~&~	~&~'NA'~&~	~&~'BL'~&~	~&~'PFIP'~&~	~&~'N'~&~	~&~'NA'~&~	~&~'U'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'POPLARS 537'~&~	~&~'47405'~&~	~&~'BA'~&~	~&~'6044900'~&~	~&~'199603210000000000'~&~	~&~'199603220000000000'~&~	~&~NULL~&~	~&~'BL'~&~	~&~'5431400'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'BA'~&~	~&~'9544900'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'--'~&~	~&~]RECORD
