HEADER[~&~	~&~CPTLAST_TYP_CD::VARCHAR~&~	~&~OBJ_ID::VARCHAR~&~	~&~VER_NBR::DECIMAL~&~	~&~CPTLAST_TYP_DESC::VARCHAR~&~	~&~CPTLAST_DEPRLF_LMT::DECIMAL~&~	~&~CPTLAST_MOVING_CD::VARCHAR~&~	~&~CPTLAST_RQDBLDG_CD::VARCHAR~&~	~&~ROW_ACTV_IND::VARCHAR~&~	~&~]HEADER
RECORD[~&~	~&~'436'~&~	~&~'44F39C472FCE409CE043814FD881409C'~&~	~&~'1'~&~	~&~'REFRACTOMETER'~&~	~&~'10'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'437'~&~	~&~'44F39C47306C409CE043814FD881409C'~&~	~&~'1'~&~	~&~'INACTIVE FY 07 AHA REVIEW REFRIGERATOR/FREEZERS, LAB TYPE'~&~	~&~'14'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'N'~&~	~&~]RECORD
RECORD[~&~	~&~'438'~&~	~&~'44F39C472FCF409CE043814FD881409C'~&~	~&~'1'~&~	~&~'RESUSCITATOR/RESPIRATOR'~&~	~&~'10'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'442'~&~	~&~'44F39C472FD0409CE043814FD881409C'~&~	~&~'1'~&~	~&~'SCANNERS, ALL'~&~	~&~'8'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'443'~&~	~&~'44F39C472FD1409CE043814FD881409C'~&~	~&~'1'~&~	~&~'SCINTILLATION'~&~	~&~'8'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'445'~&~	~&~'44F39C472FD2409CE043814FD881409C'~&~	~&~'1'~&~	~&~'MACHINE, SEWING'~&~	~&~'15'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'446'~&~	~&~'44F39C47305D409CE043814FD881409C'~&~	~&~'1'~&~	~&~'INACTIVE FY 07 AHA REVIEW MACHINE, SHAKING'~&~	~&~'10'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'N'~&~	~&~]RECORD
RECORD[~&~	~&~'447'~&~	~&~'44F39C472FD3409CE043814FD881409C'~&~	~&~'1'~&~	~&~'MICROTOME KNIVES AND SHARPENERS'~&~	~&~'10'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'450'~&~	~&~'44F39C472FD4409CE043814FD881409C'~&~	~&~'1'~&~	~&~'SKELETON'~&~	~&~'10'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'451'~&~	~&~'44F39C472FD5409CE043814FD881409C'~&~	~&~'1'~&~	~&~'INACTIVE FY 07 AHA REVIEW STRAINER, SLIDE LABORATORY'~&~	~&~'10'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'N'~&~	~&~]RECORD
RECORD[~&~	~&~'452'~&~	~&~'44F39C472FD6409CE043814FD881409C'~&~	~&~'1'~&~	~&~'LAMP, SLIT'~&~	~&~'10'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'453'~&~	~&~'44F39C472FD7409CE043814FD881409C'~&~	~&~'1'~&~	~&~'SPECTROSCOPE'~&~	~&~'10'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'454'~&~	~&~'44F39C472FD8409CE043814FD881409C'~&~	~&~'1'~&~	~&~'SPECTROPHOTOMETER'~&~	~&~'8'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'456'~&~	~&~'44F39C472FD9409CE043814FD881409C'~&~	~&~'1'~&~	~&~'LENS, OBJECTIVES, MICROSCOPE ACCESSORIES'~&~	~&~'10'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'457'~&~	~&~'44F39C472FDA409CE043814FD881409C'~&~	~&~'1'~&~	~&~'STERILIZER, LABORATORY'~&~	~&~'15'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'459'~&~	~&~'44F39C472FDB409CE043814FD881409C'~&~	~&~'1'~&~	~&~'STIMULATOR, MUSCLE'~&~	~&~'10'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'460'~&~	~&~'44F39C472FDC409CE043814FD881409C'~&~	~&~'1'~&~	~&~'SCIEN. EQUIP. COUNTING'~&~	~&~'8'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'463'~&~	~&~'44F39C472FDD409CE043814FD881409C'~&~	~&~'1'~&~	~&~'PUMP, SUCTION'~&~	~&~'10'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'466'~&~	~&~'44F39C472FDE409CE043814FD881409C'~&~	~&~'1'~&~	~&~'TENT, OXYGEN'~&~	~&~'8'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'467'~&~	~&~'44F39C472FDF409CE043814FD881409C'~&~	~&~'1'~&~	~&~'INACTIVE FY 07 AHA REVIEW THERMOMETER, ELECTRONIC'~&~	~&~'10'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'N'~&~	~&~]RECORD
RECORD[~&~	~&~'468'~&~	~&~'44F39C472FE0409CE043814FD881409C'~&~	~&~'1'~&~	~&~'INACTIVE FY 07 AHA REVIEW PROCESSOR, TISSUE'~&~	~&~'10'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'N'~&~	~&~]RECORD
RECORD[~&~	~&~'469'~&~	~&~'44F39C472FE1409CE043814FD881409C'~&~	~&~'1'~&~	~&~'TITRATOR, AUTOMATIC'~&~	~&~'10'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'470'~&~	~&~'44F39C472FE2409CE043814FD881409C'~&~	~&~'1'~&~	~&~'TRANSDUCERS'~&~	~&~'3'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'471'~&~	~&~'44F39C472FE3409CE043814FD881409C'~&~	~&~'1'~&~	~&~'TREADMILL, ELECTRIC'~&~	~&~'8'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'472'~&~	~&~'44F39C472FE4409CE043814FD881409C'~&~	~&~'1'~&~	~&~'INACTIVE FY 07 AHA REVIEW TUBE TESTER'~&~	~&~'15'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'N'~&~	~&~]RECORD
RECORD[~&~	~&~'474'~&~	~&~'44F39C472FE5409CE043814FD881409C'~&~	~&~'1'~&~	~&~'CLEANER/DRILL, ULTRASONIC'~&~	~&~'10'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'475'~&~	~&~'44F39C472FE6409CE043814FD881409C'~&~	~&~'1'~&~	~&~'VIBRATOR'~&~	~&~'10'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'477'~&~	~&~'44F39C472FE7409CE043814FD881409C'~&~	~&~'1'~&~	~&~'INACTIVE FY 07 AHA REVIEW PURIFIER OR SOFTENER, WATER'~&~	~&~'12'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'N'~&~	~&~]RECORD
RECORD[~&~	~&~'478'~&~	~&~'44F39C472FE8409CE043814FD881409C'~&~	~&~'1'~&~	~&~'INACTIVE FY 07 AHA REVIEW DEVELOPER, X RAY'~&~	~&~'15'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'N'~&~	~&~]RECORD
RECORD[~&~	~&~'479'~&~	~&~'44F39C472FE9409CE043814FD881409C'~&~	~&~'1'~&~	~&~'DRYER, X RAY FILM'~&~	~&~'8'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'480'~&~	~&~'44F39C472FEA409CE043814FD881409C'~&~	~&~'1'~&~	~&~'PROCESSOR, X RAY FILM'~&~	~&~'8'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'481'~&~	~&~'44F39C472FEB409CE043814FD881409C'~&~	~&~'1'~&~	~&~'INTENSIFIER, X RAY IMAGE'~&~	~&~'5'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'482'~&~	~&~'44F39C472FEC409CE043814FD881409C'~&~	~&~'1'~&~	~&~'INACTIVE FY 07 AHA REVIEW X RAY UNIT, ALL'~&~	~&~'8'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'N'~&~	~&~]RECORD
RECORD[~&~	~&~'485'~&~	~&~'44F39C472FED409CE043814FD881409C'~&~	~&~'1'~&~	~&~'ROTORS, ALL'~&~	~&~'10'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'486'~&~	~&~'44F39C472FEE409CE043814FD881409C'~&~	~&~'1'~&~	~&~'DYNAGRAPH'~&~	~&~'10'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'488'~&~	~&~'44F39C472FEF409CE043814FD881409C'~&~	~&~'1'~&~	~&~'COLLECTOR, FRACTION'~&~	~&~'7'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'489'~&~	~&~'44F39C472FF0409CE043814FD881409C'~&~	~&~'1'~&~	~&~'INACTIVE FY 07 AHA REVIEW GENERATOR, INDUSTRIAL'~&~	~&~'7'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'N'~&~	~&~]RECORD
RECORD[~&~	~&~'490'~&~	~&~'44F39C472FF1409CE043814FD881409C'~&~	~&~'1'~&~	~&~'GAMMA SYSTEMS'~&~	~&~'8'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'494'~&~	~&~'44F39C472FF2409CE043814FD881409C'~&~	~&~'1'~&~	~&~'MICROMANIPULATOR'~&~	~&~'10'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'495'~&~	~&~'44F39C472FF3409CE043814FD881409C'~&~	~&~'1'~&~	~&~'GRINDER/SANDER, DENTAL'~&~	~&~'10'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'498'~&~	~&~'44F39C472FF4409CE043814FD881409C'~&~	~&~'1'~&~	~&~'CHAIR, WHEEL'~&~	~&~'10'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'499'~&~	~&~'44F39C472FF5409CE043814FD881409C'~&~	~&~'1'~&~	~&~'MANIFOLD'~&~	~&~'10'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'5'~&~	~&~'44F39C472FF6409CE043814FD881409C'~&~	~&~'1'~&~	~&~'KNIFE, DIAMOND'~&~	~&~'2'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'50000'~&~	~&~'44F39C472FF7409CE043814FD881409C'~&~	~&~'1'~&~	~&~'INFRASTRUCTURE'~&~	~&~'15'~&~	~&~'N'~&~	~&~'N'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'50001'~&~	~&~'44F39C473081409CE043814FD881409C'~&~	~&~'1'~&~	~&~'INFRASTRUCTURE ROAD/WATERWAY IMPROVEMENTS'~&~	~&~'20'~&~	~&~'N'~&~	~&~'N'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'50002'~&~	~&~'44F39C473082409CE043814FD881409C'~&~	~&~'1'~&~	~&~'INFRASTRUCTURE UNDERGRND DIST & COLLECTION SYS'~&~	~&~'40'~&~	~&~'N'~&~	~&~'N'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'50003'~&~	~&~'44F39C473086409CE043814FD881409C'~&~	~&~'1'~&~	~&~'INFRASTRUCTURE STREET IMPROVEMENTS'~&~	~&~'10'~&~	~&~'N'~&~	~&~'N'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'50004'~&~	~&~'44F39C4730A2409CE043814FD881409C'~&~	~&~'1'~&~	~&~'INFRASTRUCTURE TELECOMMUNICATION TOWERS'~&~	~&~'13'~&~	~&~'N'~&~	~&~'N'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'501'~&~	~&~'44F39C472FF8409CE043814FD881409C'~&~	~&~'1'~&~	~&~'MISC. KITCHEN/CAFETERIA EQUIP.'~&~	~&~'10'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'503'~&~	~&~'44F39C472FF9409CE043814FD881409C'~&~	~&~'1'~&~	~&~'BROILER'~&~	~&~'10'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'504'~&~	~&~'44F39C472FFA409CE043814FD881409C'~&~	~&~'1'~&~	~&~'CART, FOOD/TRAY,ETC'~&~	~&~'10'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'507'~&~	~&~'44F39C472FFB409CE043814FD881409C'~&~	~&~'1'~&~	~&~'CONVEYOR, TRAY'~&~	~&~'15'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'509'~&~	~&~'44F39C472FFC409CE043814FD881409C'~&~	~&~'1'~&~	~&~'COOLER/WALK IN /FREE STAND'~&~	~&~'15'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'510'~&~	~&~'44F39C472FFD409CE043814FD881409C'~&~	~&~'1'~&~	~&~'COUNTER, FOOD SERVICE'~&~	~&~'15'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'511'~&~	~&~'44F39C472FFE409CE043814FD881409C'~&~	~&~'1'~&~	~&~'FOOD CUTTER/CHOPPER/GRIND'~&~	~&~'10'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'513'~&~	~&~'44F39C472FFF409CE043814FD881409C'~&~	~&~'1'~&~	~&~'DISHWASHER'~&~	~&~'10'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'515'~&~	~&~'44F39C473000409CE043814FD881409C'~&~	~&~'1'~&~	~&~'INACTIVE FY 07 AHA REVIEW DISPENSER, ALL'~&~	~&~'12'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'N'~&~	~&~]RECORD
RECORD[~&~	~&~'518'~&~	~&~'44F39C473001409CE043814FD881409C'~&~	~&~'1'~&~	~&~'FRYER, DEEP FAT'~&~	~&~'10'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'519'~&~	~&~'44F39C473002409CE043814FD881409C'~&~	~&~'1'~&~	~&~'GRIDDLE'~&~	~&~'10'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'521'~&~	~&~'44F39C473003409CE043814FD881409C'~&~	~&~'1'~&~	~&~'SCIEN. EQUIP. CONVERTING'~&~	~&~'8'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'522'~&~	~&~'44F39C473004409CE043814FD881409C'~&~	~&~'1'~&~	~&~'FREEZER/CABINET ICE CREAM'~&~	~&~'10'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'523'~&~	~&~'44F39C473005409CE043814FD881409C'~&~	~&~'1'~&~	~&~'EQUIP., ICE CUBE MAKING'~&~	~&~'10'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'524'~&~	~&~'44F39C473006409CE043814FD881409C'~&~	~&~'1'~&~	~&~'KETTLE, STEAM JACKETED'~&~	~&~'15'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'526'~&~	~&~'44F39C473007409CE043814FD881409C'~&~	~&~'1'~&~	~&~'MIXER, COMMERCIAL TYPE'~&~	~&~'10'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'527'~&~	~&~'44F39C473008409CE043814FD881409C'~&~	~&~'1'~&~	~&~'OVEN, BAKING'~&~	~&~'15'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'528'~&~	~&~'44F39C473009409CE043814FD881409C'~&~	~&~'1'~&~	~&~'OVEN, MICROWAVE'~&~	~&~'5'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'529'~&~	~&~'44F39C47300A409CE043814FD881409C'~&~	~&~'1'~&~	~&~'SCIEN. EQUIP., CUTTING'~&~	~&~'10'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'530'~&~	~&~'44F39C47300B409CE043814FD881409C'~&~	~&~'1'~&~	~&~'FOOD PEELER'~&~	~&~'10'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'531'~&~	~&~'44F39C47300C409CE043814FD881409C'~&~	~&~'1'~&~	~&~'RACK, POT OR PAN'~&~	~&~'15'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'532'~&~	~&~'44F39C47300D409CE043814FD881409C'~&~	~&~'1'~&~	~&~'RANGE, HOUSEHOLD'~&~	~&~'10'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'533'~&~	~&~'44F39C47300E409CE043814FD881409C'~&~	~&~'1'~&~	~&~'REFRIGERATOR, COMMERCIAL'~&~	~&~'10'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'535'~&~	~&~'44F39C47300F409CE043814FD881409C'~&~	~&~'1'~&~	~&~'FOOD SLICER'~&~	~&~'10'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'537'~&~	~&~'44F39C473010409CE043814FD881409C'~&~	~&~'1'~&~	~&~'STEAMER, FOOD'~&~	~&~'10'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'538'~&~	~&~'44F39C473011409CE043814FD881409C'~&~	~&~'1'~&~	~&~'TOASTER, COMMERCIAL TYPE'~&~	~&~'10'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'540'~&~	~&~'44F39C473012409CE043814FD881409C'~&~	~&~'1'~&~	~&~'URN, ALL'~&~	~&~'10'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'542'~&~	~&~'44F39C473013409CE043814FD881409C'~&~	~&~'1'~&~	~&~'MACHINE, VENDING ALL'~&~	~&~'10'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'545'~&~	~&~'44F39C473014409CE043814FD881409C'~&~	~&~'1'~&~	~&~'WARMER, FOOD OR DISH'~&~	~&~'10'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'547'~&~	~&~'44F39C473015409CE043814FD881409C'~&~	~&~'1'~&~	~&~'MISC DAIRY & FOOD PROCESS'~&~	~&~'10'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'60000'~&~	~&~'44F39C473016409CE043814FD881409C'~&~	~&~'1'~&~	~&~'ART & MUSEUM OBJECTS'~&~	~&~'0'~&~	~&~'N'~&~	~&~'N'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'601'~&~	~&~'44F39C473017409CE043814FD881409C'~&~	~&~'1'~&~	~&~'MISC LAUNDRY EQUIPMENT'~&~	~&~'10'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'606'~&~	~&~'44F39C473018409CE043814FD881409C'~&~	~&~'1'~&~	~&~'DRYER CLOTHES'~&~	~&~'10'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'619'~&~	~&~'44F39C473019409CE043814FD881409C'~&~	~&~'1'~&~	~&~'INACTIVE FY 07 AHA REVIEW WASHING MACHINE, ALL'~&~	~&~'10'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'N'~&~	~&~]RECORD
RECORD[~&~	~&~'623'~&~	~&~'44F39C47301A409CE043814FD881409C'~&~	~&~'1'~&~	~&~'SCIEN. EQUIP., DETECTING'~&~	~&~'12'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'651'~&~	~&~'44F39C47301B409CE043814FD881409C'~&~	~&~'1'~&~	~&~'MACHINERY, GEN. HOUSEKEEPING'~&~	~&~'8'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'655'~&~	~&~'44F39C47301C409CE043814FD881409C'~&~	~&~'1'~&~	~&~'COMPACTOR, WASTE'~&~	~&~'10'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'657'~&~	~&~'44F39C47301D409CE043814FD881409C'~&~	~&~'1'~&~	~&~'PRESS, DRILL'~&~	~&~'20'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'658'~&~	~&~'44F39C47301E409CE043814FD881409C'~&~	~&~'1'~&~	~&~'INACTIVE FY 07 AHA REVIEW DRYING OVEN, PAINT SHOP'~&~	~&~'12'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'N'~&~	~&~]RECORD
RECORD[~&~	~&~'659'~&~	~&~'44F39C47301F409CE043814FD881409C'~&~	~&~'1'~&~	~&~'EXTINGUISHER, FIRE'~&~	~&~'3'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'660'~&~	~&~'44F39C473020409CE043814FD881409C'~&~	~&~'1'~&~	~&~'INACTIVE FY 07 AHA REVIEW MACHINE, FLOOR, ALL INDUS'~&~	~&~'8'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'N'~&~	~&~]RECORD
RECORD[~&~	~&~'661'~&~	~&~'44F39C473021409CE043814FD881409C'~&~	~&~'1'~&~	~&~'SCIEN. EQUIP. MEASURING'~&~	~&~'8'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'664'~&~	~&~'44F39C473022409CE043814FD881409C'~&~	~&~'1'~&~	~&~'LADDER'~&~	~&~'10'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'665'~&~	~&~'44F39C473023409CE043814FD881409C'~&~	~&~'1'~&~	~&~'LATHE'~&~	~&~'15'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'667'~&~	~&~'44F39C473024409CE043814FD881409C'~&~	~&~'1'~&~	~&~'MIXER, INDUSTRIAL'~&~	~&~'10'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'668'~&~	~&~'44F39C473025409CE043814FD881409C'~&~	~&~'1'~&~	~&~'INDUSTRIAL CARTS/DOLLIES/LIFT TRUCKS/UTILITY MAINTENANCE VEHICLES'~&~	~&~'10'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'669'~&~	~&~'44F39C473088409CE043814FD881409C'~&~	~&~'1'~&~	~&~'GOLF CARTS'~&~	~&~'4'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'672'~&~	~&~'44F39C473026409CE043814FD881409C'~&~	~&~'1'~&~	~&~'SAW, ALL'~&~	~&~'10'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'673'~&~	~&~'44F39C473027409CE043814FD881409C'~&~	~&~'1'~&~	~&~'BENDER'~&~	~&~'10'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'674'~&~	~&~'44F39C473028409CE043814FD881409C'~&~	~&~'1'~&~	~&~'SHEARS, INDUSTRIAL/CONSTRUCTION'~&~	~&~'12'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'675'~&~	~&~'44F39C473029409CE043814FD881409C'~&~	~&~'1'~&~	~&~'BLOWER, SNOW'~&~	~&~'8'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'677'~&~	~&~'44F39C47302A409CE043814FD881409C'~&~	~&~'1'~&~	~&~'INACTIVE FY 07 AHA REVIEW  CLEANER, VACUUM'~&~	~&~'10'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'N'~&~	~&~]RECORD
RECORD[~&~	~&~'679'~&~	~&~'44F39C47302B409CE043814FD881409C'~&~	~&~'1'~&~	~&~'INACTIVE FY 07 AHA REVIEW  AIR VENTILATING SYSTEMS'~&~	~&~'15'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'N'~&~	~&~]RECORD
RECORD[~&~	~&~'681'~&~	~&~'44F39C47302C409CE043814FD881409C'~&~	~&~'1'~&~	~&~'INACTIVE FY 07 AHA REVIEW MILLING MACHINE'~&~	~&~'20'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'N'~&~	~&~]RECORD
RECORD[~&~	~&~'682'~&~	~&~'44F39C47302D409CE043814FD881409C'~&~	~&~'1'~&~	~&~'GRINDERS/SANDERS INDUSTRIAL'~&~	~&~'10'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'683'~&~	~&~'44F39C47302E409CE043814FD881409C'~&~	~&~'1'~&~	~&~'COLLECTOR, DUST'~&~	~&~'3'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'Y'~&~	~&~]RECORD
