HEADER[~&~	~&~ROLE_MBR_ID::VARCHAR~&~	~&~VER_NBR::DECIMAL~&~	~&~OBJ_ID::VARCHAR~&~	~&~ROLE_ID::VARCHAR~&~	~&~MBR_ID::VARCHAR~&~	~&~MBR_TYP_CD::CHAR~&~	~&~ACTV_FRM_DT::TIMESTAMP~&~	~&~ACTV_TO_DT::TIMESTAMP~&~	~&~LAST_UPDT_DT::TIMESTAMP~&~	~&~]HEADER
RECORD[~&~	~&~'KFS66'~&~	~&~'1'~&~	~&~'KFS66'~&~	~&~'54'~&~	~&~'1877007651'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS660'~&~	~&~'1'~&~	~&~'KFS660'~&~	~&~'54'~&~	~&~'6054309812'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS661'~&~	~&~'1'~&~	~&~'KFS661'~&~	~&~'54'~&~	~&~'3940305045'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS662'~&~	~&~'1'~&~	~&~'KFS662'~&~	~&~'54'~&~	~&~'1443505632'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS663'~&~	~&~'1'~&~	~&~'KFS663'~&~	~&~'54'~&~	~&~'1736801902'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS664'~&~	~&~'1'~&~	~&~'KFS664'~&~	~&~'54'~&~	~&~'3593407588'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS665'~&~	~&~'1'~&~	~&~'KFS665'~&~	~&~'54'~&~	~&~'4464505768'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS666'~&~	~&~'1'~&~	~&~'KFS666'~&~	~&~'54'~&~	~&~'2319606904'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS667'~&~	~&~'1'~&~	~&~'KFS667'~&~	~&~'54'~&~	~&~'4226103092'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS668'~&~	~&~'1'~&~	~&~'KFS668'~&~	~&~'54'~&~	~&~'2717708169'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS669'~&~	~&~'1'~&~	~&~'KFS669'~&~	~&~'54'~&~	~&~'4440008197'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS67'~&~	~&~'1'~&~	~&~'KFS67'~&~	~&~'54'~&~	~&~'4266401961'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS670'~&~	~&~'1'~&~	~&~'KFS670'~&~	~&~'54'~&~	~&~'5752908620'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS671'~&~	~&~'1'~&~	~&~'KFS671'~&~	~&~'54'~&~	~&~'5614708043'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS672'~&~	~&~'1'~&~	~&~'KFS672'~&~	~&~'54'~&~	~&~'5151809337'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS673'~&~	~&~'1'~&~	~&~'KFS673'~&~	~&~'54'~&~	~&~'4133402071'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS674'~&~	~&~'1'~&~	~&~'KFS674'~&~	~&~'54'~&~	~&~'4496100083'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS675'~&~	~&~'1'~&~	~&~'KFS675'~&~	~&~'54'~&~	~&~'6132403622'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS676'~&~	~&~'1'~&~	~&~'KFS676'~&~	~&~'54'~&~	~&~'2615708929'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS677'~&~	~&~'1'~&~	~&~'KFS677'~&~	~&~'54'~&~	~&~'2107408108'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS678'~&~	~&~'1'~&~	~&~'KFS678'~&~	~&~'54'~&~	~&~'4744906489'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS679'~&~	~&~'1'~&~	~&~'KFS679'~&~	~&~'54'~&~	~&~'3306705802'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS68'~&~	~&~'1'~&~	~&~'KFS68'~&~	~&~'54'~&~	~&~'6276904397'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS680'~&~	~&~'1'~&~	~&~'KFS680'~&~	~&~'54'~&~	~&~'1416100736'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS681'~&~	~&~'1'~&~	~&~'KFS681'~&~	~&~'54'~&~	~&~'4242504968'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS682'~&~	~&~'1'~&~	~&~'KFS682'~&~	~&~'54'~&~	~&~'2051003056'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS683'~&~	~&~'1'~&~	~&~'KFS683'~&~	~&~'54'~&~	~&~'2160401493'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS684'~&~	~&~'1'~&~	~&~'KFS684'~&~	~&~'54'~&~	~&~'2537809390'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS685'~&~	~&~'1'~&~	~&~'KFS685'~&~	~&~'54'~&~	~&~'1555503680'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS686'~&~	~&~'1'~&~	~&~'KFS686'~&~	~&~'54'~&~	~&~'3465301554'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS687'~&~	~&~'1'~&~	~&~'KFS687'~&~	~&~'54'~&~	~&~'2596106833'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS688'~&~	~&~'1'~&~	~&~'KFS688'~&~	~&~'54'~&~	~&~'4886008480'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS689'~&~	~&~'1'~&~	~&~'KFS689'~&~	~&~'54'~&~	~&~'6221706714'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS69'~&~	~&~'1'~&~	~&~'KFS69'~&~	~&~'54'~&~	~&~'4999002723'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS690'~&~	~&~'1'~&~	~&~'KFS690'~&~	~&~'54'~&~	~&~'5186102229'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS691'~&~	~&~'1'~&~	~&~'KFS691'~&~	~&~'54'~&~	~&~'2035402366'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS692'~&~	~&~'1'~&~	~&~'KFS692'~&~	~&~'54'~&~	~&~'2932706840'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS693'~&~	~&~'1'~&~	~&~'KFS693'~&~	~&~'54'~&~	~&~'3184309620'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS694'~&~	~&~'1'~&~	~&~'KFS694'~&~	~&~'54'~&~	~&~'5877408321'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS695'~&~	~&~'1'~&~	~&~'KFS695'~&~	~&~'54'~&~	~&~'2675503231'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS696'~&~	~&~'1'~&~	~&~'KFS696'~&~	~&~'54'~&~	~&~'5918604591'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS697'~&~	~&~'1'~&~	~&~'KFS697'~&~	~&~'54'~&~	~&~'6098801303'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS698'~&~	~&~'1'~&~	~&~'KFS698'~&~	~&~'54'~&~	~&~'2343308403'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS699'~&~	~&~'1'~&~	~&~'KFS699'~&~	~&~'54'~&~	~&~'3285900998'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS7'~&~	~&~'1'~&~	~&~'KFS7'~&~	~&~'54'~&~	~&~'1309104027'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS70'~&~	~&~'1'~&~	~&~'KFS70'~&~	~&~'54'~&~	~&~'5779506654'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS700'~&~	~&~'1'~&~	~&~'KFS700'~&~	~&~'54'~&~	~&~'2918801999'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS701'~&~	~&~'1'~&~	~&~'KFS701'~&~	~&~'54'~&~	~&~'2093401908'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS702'~&~	~&~'1'~&~	~&~'KFS702'~&~	~&~'54'~&~	~&~'6291109390'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS703'~&~	~&~'1'~&~	~&~'KFS703'~&~	~&~'54'~&~	~&~'5344900879'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS704'~&~	~&~'1'~&~	~&~'KFS704'~&~	~&~'54'~&~	~&~'5171509918'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS705'~&~	~&~'1'~&~	~&~'KFS705'~&~	~&~'54'~&~	~&~'3402005199'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS706'~&~	~&~'1'~&~	~&~'KFS706'~&~	~&~'54'~&~	~&~'3236001621'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS707'~&~	~&~'1'~&~	~&~'KFS707'~&~	~&~'54'~&~	~&~'2285105599'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS708'~&~	~&~'1'~&~	~&~'KFS708'~&~	~&~'54'~&~	~&~'2501003115'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS709'~&~	~&~'1'~&~	~&~'KFS709'~&~	~&~'54'~&~	~&~'5448802231'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS71'~&~	~&~'1'~&~	~&~'KFS71'~&~	~&~'54'~&~	~&~'5402206934'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS710'~&~	~&~'1'~&~	~&~'KFS710'~&~	~&~'54'~&~	~&~'2717804241'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS711'~&~	~&~'1'~&~	~&~'KFS711'~&~	~&~'54'~&~	~&~'4025604325'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS712'~&~	~&~'1'~&~	~&~'KFS712'~&~	~&~'54'~&~	~&~'5074403509'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS713'~&~	~&~'1'~&~	~&~'KFS713'~&~	~&~'54'~&~	~&~'2615105455'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS714'~&~	~&~'1'~&~	~&~'KFS714'~&~	~&~'54'~&~	~&~'1294109220'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS715'~&~	~&~'1'~&~	~&~'KFS715'~&~	~&~'54'~&~	~&~'4797500314'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS716'~&~	~&~'1'~&~	~&~'KFS716'~&~	~&~'54'~&~	~&~'1643905301'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS717'~&~	~&~'1'~&~	~&~'KFS717'~&~	~&~'54'~&~	~&~'6080308182'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS718'~&~	~&~'1'~&~	~&~'KFS718'~&~	~&~'54'~&~	~&~'3514105019'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS719'~&~	~&~'1'~&~	~&~'KFS719'~&~	~&~'54'~&~	~&~'1226904798'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS72'~&~	~&~'1'~&~	~&~'KFS72'~&~	~&~'54'~&~	~&~'3600407439'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS720'~&~	~&~'1'~&~	~&~'KFS720'~&~	~&~'54'~&~	~&~'1732407799'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS721'~&~	~&~'1'~&~	~&~'KFS721'~&~	~&~'54'~&~	~&~'1760600402'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS722'~&~	~&~'1'~&~	~&~'KFS722'~&~	~&~'54'~&~	~&~'2868007063'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS723'~&~	~&~'1'~&~	~&~'KFS723'~&~	~&~'54'~&~	~&~'1208408248'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS724'~&~	~&~'1'~&~	~&~'KFS724'~&~	~&~'54'~&~	~&~'5335305005'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS725'~&~	~&~'1'~&~	~&~'KFS725'~&~	~&~'54'~&~	~&~'5627305015'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS726'~&~	~&~'1'~&~	~&~'KFS726'~&~	~&~'54'~&~	~&~'3173704814'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS727'~&~	~&~'1'~&~	~&~'KFS727'~&~	~&~'54'~&~	~&~'5660204051'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS728'~&~	~&~'1'~&~	~&~'KFS728'~&~	~&~'54'~&~	~&~'1429401698'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS729'~&~	~&~'1'~&~	~&~'KFS729'~&~	~&~'54'~&~	~&~'4511501672'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS73'~&~	~&~'1'~&~	~&~'KFS73'~&~	~&~'54'~&~	~&~'5421008748'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS730'~&~	~&~'1'~&~	~&~'KFS730'~&~	~&~'54'~&~	~&~'6165100953'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS731'~&~	~&~'1'~&~	~&~'KFS731'~&~	~&~'54'~&~	~&~'4124805803'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS732'~&~	~&~'1'~&~	~&~'KFS732'~&~	~&~'54'~&~	~&~'3396200491'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS733'~&~	~&~'1'~&~	~&~'KFS733'~&~	~&~'54'~&~	~&~'4825300095'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS734'~&~	~&~'1'~&~	~&~'KFS734'~&~	~&~'54'~&~	~&~'5273000148'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS735'~&~	~&~'1'~&~	~&~'KFS735'~&~	~&~'54'~&~	~&~'4323104089'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS736'~&~	~&~'1'~&~	~&~'KFS736'~&~	~&~'54'~&~	~&~'1520300891'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS737'~&~	~&~'1'~&~	~&~'KFS737'~&~	~&~'54'~&~	~&~'3826400961'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS738'~&~	~&~'1'~&~	~&~'KFS738'~&~	~&~'54'~&~	~&~'1611308074'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS739'~&~	~&~'1'~&~	~&~'KFS739'~&~	~&~'54'~&~	~&~'1274007182'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS74'~&~	~&~'1'~&~	~&~'KFS74'~&~	~&~'54'~&~	~&~'2906405069'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS740'~&~	~&~'1'~&~	~&~'KFS740'~&~	~&~'54'~&~	~&~'4642409981'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS741'~&~	~&~'1'~&~	~&~'KFS741'~&~	~&~'54'~&~	~&~'2722306665'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS742'~&~	~&~'1'~&~	~&~'KFS742'~&~	~&~'54'~&~	~&~'4071101475'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS743'~&~	~&~'1'~&~	~&~'KFS743'~&~	~&~'54'~&~	~&~'3257204727'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS744'~&~	~&~'1'~&~	~&~'KFS744'~&~	~&~'54'~&~	~&~'2047009140'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS745'~&~	~&~'1'~&~	~&~'KFS745'~&~	~&~'54'~&~	~&~'1505600379'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS746'~&~	~&~'1'~&~	~&~'KFS746'~&~	~&~'54'~&~	~&~'5400901960'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS747'~&~	~&~'1'~&~	~&~'KFS747'~&~	~&~'54'~&~	~&~'3383108331'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS748'~&~	~&~'1'~&~	~&~'KFS748'~&~	~&~'54'~&~	~&~'5822600575'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS749'~&~	~&~'1'~&~	~&~'KFS749'~&~	~&~'54'~&~	~&~'5248201148'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS75'~&~	~&~'1'~&~	~&~'KFS75'~&~	~&~'54'~&~	~&~'1466201279'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS750'~&~	~&~'1'~&~	~&~'KFS750'~&~	~&~'54'~&~	~&~'2198202350'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS751'~&~	~&~'1'~&~	~&~'KFS751'~&~	~&~'54'~&~	~&~'2766501199'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS752'~&~	~&~'1'~&~	~&~'KFS752'~&~	~&~'54'~&~	~&~'2208900926'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS753'~&~	~&~'1'~&~	~&~'KFS753'~&~	~&~'54'~&~	~&~'5468701656'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS754'~&~	~&~'1'~&~	~&~'KFS754'~&~	~&~'54'~&~	~&~'4685602389'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS755'~&~	~&~'1'~&~	~&~'KFS755'~&~	~&~'54'~&~	~&~'4277405545'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS756'~&~	~&~'1'~&~	~&~'KFS756'~&~	~&~'54'~&~	~&~'5254708562'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS757'~&~	~&~'1'~&~	~&~'KFS757'~&~	~&~'54'~&~	~&~'2788101156'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS758'~&~	~&~'1'~&~	~&~'KFS758'~&~	~&~'54'~&~	~&~'1463703123'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS759'~&~	~&~'1'~&~	~&~'KFS759'~&~	~&~'54'~&~	~&~'5309207209'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS76'~&~	~&~'1'~&~	~&~'KFS76'~&~	~&~'54'~&~	~&~'4813308951'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS760'~&~	~&~'1'~&~	~&~'KFS760'~&~	~&~'54'~&~	~&~'2117500270'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS761'~&~	~&~'1'~&~	~&~'KFS761'~&~	~&~'54'~&~	~&~'2257903278'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS762'~&~	~&~'1'~&~	~&~'KFS762'~&~	~&~'54'~&~	~&~'2600805164'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS763'~&~	~&~'1'~&~	~&~'KFS763'~&~	~&~'54'~&~	~&~'5067806570'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS764'~&~	~&~'1'~&~	~&~'KFS764'~&~	~&~'54'~&~	~&~'5801103380'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
