HEADER[~&~	~&~ENTITY_EMP_ID::VARCHAR~&~	~&~OBJ_ID::VARCHAR~&~	~&~VER_NBR::DECIMAL~&~	~&~ENTITY_ID::VARCHAR~&~	~&~ENTITY_AFLTN_ID::VARCHAR~&~	~&~EMP_STAT_CD::VARCHAR~&~	~&~EMP_TYP_CD::VARCHAR~&~	~&~BASE_SLRY_AMT::DECIMAL~&~	~&~PRMRY_IND::VARCHAR~&~	~&~ACTV_IND::VARCHAR~&~	~&~LAST_UPDT_DT::TIMESTAMP~&~	~&~PRMRY_DEPT_CD::VARCHAR~&~	~&~EMP_ID::VARCHAR~&~	~&~EMP_REC_ID::VARCHAR~&~	~&~]HEADER
RECORD[~&~	~&~'KFS3688'~&~	~&~'KFS3688'~&~	~&~'1'~&~	~&~'KFS3688'~&~	~&~'KFS3688'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'UA-ENHS'~&~	~&~'0000172988'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3689'~&~	~&~'KFS3689'~&~	~&~'1'~&~	~&~'KFS3689'~&~	~&~'KFS3689'~&~	~&~'T'~&~	~&~'N'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'BL-GNDR'~&~	~&~'0000173071'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3690'~&~	~&~'KFS3690'~&~	~&~'1'~&~	~&~'KFS3690'~&~	~&~'KFS3690'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'EA-HUFA'~&~	~&~'0000173671'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3691'~&~	~&~'KFS3691'~&~	~&~'1'~&~	~&~'KFS3691'~&~	~&~'KFS3691'~&~	~&~'A'~&~	~&~'N'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'IN-NEUR'~&~	~&~'0000173880'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3692'~&~	~&~'KFS3692'~&~	~&~'1'~&~	~&~'KFS3692'~&~	~&~'KFS3692'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'IN-DERM'~&~	~&~'0000174079'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3693'~&~	~&~'KFS3693'~&~	~&~'1'~&~	~&~'KFS3693'~&~	~&~'KFS3693'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'BL-UDIV'~&~	~&~'0000174571'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3694'~&~	~&~'KFS3694'~&~	~&~'1'~&~	~&~'KFS3694'~&~	~&~'KFS3694'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'IN-INFO'~&~	~&~'0000174685'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3695'~&~	~&~'KFS3695'~&~	~&~'1'~&~	~&~'KFS3695'~&~	~&~'KFS3695'~&~	~&~'P'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'BL-PSY'~&~	~&~'0000174746'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3696'~&~	~&~'KFS3696'~&~	~&~'1'~&~	~&~'KFS3696'~&~	~&~'KFS3696'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'BL-BI'~&~	~&~'0000174886'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3697'~&~	~&~'KFS3697'~&~	~&~'1'~&~	~&~'KFS3697'~&~	~&~'KFS3697'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'IN-PBHL'~&~	~&~'0000175169'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3698'~&~	~&~'KFS3698'~&~	~&~'1'~&~	~&~'KFS3698'~&~	~&~'KFS3698'~&~	~&~'T'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'BA-AUTM'~&~	~&~'0000175456'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3699'~&~	~&~'KFS3699'~&~	~&~'1'~&~	~&~'KFS3699'~&~	~&~'KFS3699'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'SE-SSER'~&~	~&~'0000175580'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3700'~&~	~&~'KFS3700'~&~	~&~'1'~&~	~&~'KFS3700'~&~	~&~'KFS3700'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'BL-BRAD'~&~	~&~'0000175839'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3701'~&~	~&~'KFS3701'~&~	~&~'1'~&~	~&~'KFS3701'~&~	~&~'KFS3701'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'IN-NEUR'~&~	~&~'0000177208'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3702'~&~	~&~'KFS3702'~&~	~&~'1'~&~	~&~'KFS3702'~&~	~&~'KFS3702'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'IN-FAMM'~&~	~&~'0000177266'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3703'~&~	~&~'KFS3703'~&~	~&~'1'~&~	~&~'KFS3703'~&~	~&~'KFS3703'~&~	~&~'A'~&~	~&~'N'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'BL-PHYS'~&~	~&~'0000177579'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3704'~&~	~&~'KFS3704'~&~	~&~'1'~&~	~&~'KFS3704'~&~	~&~'KFS3704'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'IN-SLIS'~&~	~&~'0000178016'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3705'~&~	~&~'KFS3705'~&~	~&~'1'~&~	~&~'KFS3705'~&~	~&~'KFS3705'~&~	~&~'A'~&~	~&~'N'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'BL-SPAN'~&~	~&~'0000178833'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3706'~&~	~&~'KFS3706'~&~	~&~'1'~&~	~&~'KFS3706'~&~	~&~'KFS3706'~&~	~&~'A'~&~	~&~'N'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'BL-LIBR'~&~	~&~'0000179089'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3707'~&~	~&~'KFS3707'~&~	~&~'1'~&~	~&~'KFS3707'~&~	~&~'KFS3707'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'IN-RESG'~&~	~&~'0000179465'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3708'~&~	~&~'KFS3708'~&~	~&~'1'~&~	~&~'KFS3708'~&~	~&~'KFS3708'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'SB-ACAD'~&~	~&~'0000179559'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3709'~&~	~&~'KFS3709'~&~	~&~'1'~&~	~&~'KFS3709'~&~	~&~'KFS3709'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'EA-BSSD'~&~	~&~'0000179904'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3710'~&~	~&~'KFS3710'~&~	~&~'1'~&~	~&~'KFS3710'~&~	~&~'KFS3710'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'BL-KINS'~&~	~&~'0000179921'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3711'~&~	~&~'KFS3711'~&~	~&~'1'~&~	~&~'KFS3711'~&~	~&~'KFS3711'~&~	~&~'A'~&~	~&~'N'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'BL-INMP'~&~	~&~'0000180181'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3712'~&~	~&~'KFS3712'~&~	~&~'1'~&~	~&~'KFS3712'~&~	~&~'KFS3712'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'BL-PED'~&~	~&~'0000180745'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3713'~&~	~&~'KFS3713'~&~	~&~'1'~&~	~&~'KFS3713'~&~	~&~'KFS3713'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'UA-REAL'~&~	~&~'0000183454'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3714'~&~	~&~'KFS3714'~&~	~&~'1'~&~	~&~'KFS3714'~&~	~&~'KFS3714'~&~	~&~'T'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'IN-SCRD'~&~	~&~'0000183681'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3715'~&~	~&~'KFS3715'~&~	~&~'1'~&~	~&~'KFS3715'~&~	~&~'KFS3715'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'IN-PDVL'~&~	~&~'0000183686'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3716'~&~	~&~'KFS3716'~&~	~&~'1'~&~	~&~'KFS3716'~&~	~&~'KFS3716'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'UA-BFPU'~&~	~&~'0000183756'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3717'~&~	~&~'KFS3717'~&~	~&~'1'~&~	~&~'KFS3717'~&~	~&~'KFS3717'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'BL-LIBR'~&~	~&~'0000183810'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3718'~&~	~&~'KFS3718'~&~	~&~'1'~&~	~&~'KFS3718'~&~	~&~'KFS3718'~&~	~&~'A'~&~	~&~'N'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'IN-PNEO'~&~	~&~'0000184061'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3719'~&~	~&~'KFS3719'~&~	~&~'1'~&~	~&~'KFS3719'~&~	~&~'KFS3719'~&~	~&~'A'~&~	~&~'N'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'IN-MREL'~&~	~&~'0000185206'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3720'~&~	~&~'KFS3720'~&~	~&~'1'~&~	~&~'KFS3720'~&~	~&~'KFS3720'~&~	~&~'T'~&~	~&~'N'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'IN-LAW'~&~	~&~'0000185481'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3721'~&~	~&~'KFS3721'~&~	~&~'1'~&~	~&~'KFS3721'~&~	~&~'KFS3721'~&~	~&~'A'~&~	~&~'N'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'BL-KINS'~&~	~&~'0000185745'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3722'~&~	~&~'KFS3722'~&~	~&~'1'~&~	~&~'KFS3722'~&~	~&~'KFS3722'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'IN-ATHL'~&~	~&~'0000185889'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3723'~&~	~&~'KFS3723'~&~	~&~'1'~&~	~&~'KFS3723'~&~	~&~'KFS3723'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'IA-CSFA'~&~	~&~'0000185946'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3724'~&~	~&~'KFS3724'~&~	~&~'1'~&~	~&~'KFS3724'~&~	~&~'KFS3724'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'BL-PSY'~&~	~&~'0000186028'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3725'~&~	~&~'KFS3725'~&~	~&~'1'~&~	~&~'KFS3725'~&~	~&~'KFS3725'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'UA-BDOT'~&~	~&~'0000186367'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3726'~&~	~&~'KFS3726'~&~	~&~'1'~&~	~&~'KFS3726'~&~	~&~'KFS3726'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'IN-DMOO'~&~	~&~'0000186395'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3727'~&~	~&~'KFS3727'~&~	~&~'1'~&~	~&~'KFS3727'~&~	~&~'KFS3727'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'BL-PHYP'~&~	~&~'0000186444'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3728'~&~	~&~'KFS3728'~&~	~&~'1'~&~	~&~'KFS3728'~&~	~&~'KFS3728'~&~	~&~'P'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'SB-SOCA'~&~	~&~'0000186621'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3729'~&~	~&~'KFS3729'~&~	~&~'1'~&~	~&~'KFS3729'~&~	~&~'KFS3729'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'SB-SOCA'~&~	~&~'0000186634'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3730'~&~	~&~'KFS3730'~&~	~&~'1'~&~	~&~'KFS3730'~&~	~&~'KFS3730'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'SB-FORN'~&~	~&~'0000186639'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3731'~&~	~&~'KFS3731'~&~	~&~'1'~&~	~&~'KFS3731'~&~	~&~'KFS3731'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'EA-BUSE'~&~	~&~'0000187168'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3732'~&~	~&~'KFS3732'~&~	~&~'1'~&~	~&~'KFS3732'~&~	~&~'KFS3732'~&~	~&~'T'~&~	~&~'N'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'IN-MDEP'~&~	~&~'0000187466'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3733'~&~	~&~'KFS3733'~&~	~&~'1'~&~	~&~'KFS3733'~&~	~&~'KFS3733'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~'0000187844'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3734'~&~	~&~'KFS3734'~&~	~&~'1'~&~	~&~'KFS3734'~&~	~&~'KFS3734'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'IN-NURS'~&~	~&~'0000190100'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3735'~&~	~&~'KFS3735'~&~	~&~'1'~&~	~&~'KFS3735'~&~	~&~'KFS3735'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'BL-VPIT'~&~	~&~'0000190894'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3736'~&~	~&~'KFS3736'~&~	~&~'1'~&~	~&~'KFS3736'~&~	~&~'KFS3736'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'UA-FMOP'~&~	~&~'0000192398'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3737'~&~	~&~'KFS3737'~&~	~&~'1'~&~	~&~'KFS3737'~&~	~&~'KFS3737'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'BL-BL'~&~	~&~'0000192661'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3738'~&~	~&~'KFS3738'~&~	~&~'1'~&~	~&~'KFS3738'~&~	~&~'KFS3738'~&~	~&~'A'~&~	~&~'N'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'BL-REGR'~&~	~&~'0000192746'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3739'~&~	~&~'KFS3739'~&~	~&~'1'~&~	~&~'KFS3739'~&~	~&~'KFS3739'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'SB-SART'~&~	~&~'0000192752'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3740'~&~	~&~'KFS3740'~&~	~&~'1'~&~	~&~'KFS3740'~&~	~&~'KFS3740'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'BL-SPEA'~&~	~&~'0000193151'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3741'~&~	~&~'KFS3741'~&~	~&~'1'~&~	~&~'KFS3741'~&~	~&~'KFS3741'~&~	~&~'A'~&~	~&~'N'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'IN-OTHN'~&~	~&~'0000193376'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3742'~&~	~&~'KFS3742'~&~	~&~'1'~&~	~&~'KFS3742'~&~	~&~'KFS3742'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'EA-EXAF'~&~	~&~'0000194024'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3743'~&~	~&~'KFS3743'~&~	~&~'1'~&~	~&~'KFS3743'~&~	~&~'KFS3743'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'UA-BUDU'~&~	~&~'0000194216'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3744'~&~	~&~'KFS3744'~&~	~&~'1'~&~	~&~'KFS3744'~&~	~&~'KFS3744'~&~	~&~'T'~&~	~&~'N'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'BL-BI'~&~	~&~'0000194669'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3745'~&~	~&~'KFS3745'~&~	~&~'1'~&~	~&~'KFS3745'~&~	~&~'KFS3745'~&~	~&~'T'~&~	~&~'N'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'BL-RECS'~&~	~&~'0000194700'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3746'~&~	~&~'KFS3746'~&~	~&~'1'~&~	~&~'KFS3746'~&~	~&~'KFS3746'~&~	~&~'T'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'SB-SEMS'~&~	~&~'0000194732'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3747'~&~	~&~'KFS3747'~&~	~&~'1'~&~	~&~'KFS3747'~&~	~&~'KFS3747'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'EA-EXAF'~&~	~&~'0000194878'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3748'~&~	~&~'KFS3748'~&~	~&~'1'~&~	~&~'KFS3748'~&~	~&~'KFS3748'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'SB-MSWK'~&~	~&~'0000194989'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3749'~&~	~&~'KFS3749'~&~	~&~'1'~&~	~&~'KFS3749'~&~	~&~'KFS3749'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'IN-MREL'~&~	~&~'0000195053'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3750'~&~	~&~'KFS3750'~&~	~&~'1'~&~	~&~'KFS3750'~&~	~&~'KFS3750'~&~	~&~'A'~&~	~&~'N'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~'0000195262'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3751'~&~	~&~'KFS3751'~&~	~&~'1'~&~	~&~'KFS3751'~&~	~&~'KFS3751'~&~	~&~'A'~&~	~&~'N'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'SE-PD'~&~	~&~'0000195328'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3752'~&~	~&~'KFS3752'~&~	~&~'1'~&~	~&~'KFS3752'~&~	~&~'KFS3752'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'IA-SPTC'~&~	~&~'0000195503'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3753'~&~	~&~'KFS3753'~&~	~&~'1'~&~	~&~'KFS3753'~&~	~&~'KFS3753'~&~	~&~'R'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'SB-CHAN'~&~	~&~'0000195722'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3754'~&~	~&~'KFS3754'~&~	~&~'1'~&~	~&~'KFS3754'~&~	~&~'KFS3754'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'IN-GAST'~&~	~&~'0000195740'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3755'~&~	~&~'KFS3755'~&~	~&~'1'~&~	~&~'KFS3755'~&~	~&~'KFS3755'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'EA-CHAN'~&~	~&~'0000195755'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3756'~&~	~&~'KFS3756'~&~	~&~'1'~&~	~&~'KFS3756'~&~	~&~'KFS3756'~&~	~&~'T'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'SB-ADV'~&~	~&~'0000195770'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3757'~&~	~&~'KFS3757'~&~	~&~'1'~&~	~&~'KFS3757'~&~	~&~'KFS3757'~&~	~&~'A'~&~	~&~'N'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'BA-BKST'~&~	~&~'0000195805'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3758'~&~	~&~'KFS3758'~&~	~&~'1'~&~	~&~'KFS3758'~&~	~&~'KFS3758'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'BA-IUPR'~&~	~&~'0000195986'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3759'~&~	~&~'KFS3759'~&~	~&~'1'~&~	~&~'KFS3759'~&~	~&~'KFS3759'~&~	~&~'A'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'EA-NURS'~&~	~&~'0000196007'~&~	~&~'1'~&~	~&~]RECORD
