HEADER[~&~	~&~CUST_NBR::VARCHAR~&~	~&~CUST_ADDR_ID::DECIMAL~&~	~&~OBJ_ID::VARCHAR~&~	~&~VER_NBR::DECIMAL~&~	~&~CUST_ADDR_NM::VARCHAR~&~	~&~CUST_LINE_1_ADDR::VARCHAR~&~	~&~CUST_LINE_2_ADDR::VARCHAR~&~	~&~CUST_CITY_NM::VARCHAR~&~	~&~CUST_STATE_CD::VARCHAR~&~	~&~CUST_ZIP_CD::VARCHAR~&~	~&~CUST_CNTRY_CD::VARCHAR~&~	~&~CUST_ADDR_INTL_PROV_NM::VARCHAR~&~	~&~CUST_INTL_MAIL_CD::VARCHAR~&~	~&~CUST_EMAIL_ADDR::VARCHAR~&~	~&~CUST_ADDR_TYPE_CD::VARCHAR~&~	~&~CUST_ADDR_END_DT::TIMESTAMP~&~	~&~INV_TMPLT_CD::VARCHAR~&~	~&~COPIES_TO_PRINT_QTY::DECIMAL~&~	~&~INV_TRNS_MTHD_CD::VARCHAR~&~	~&~ENV_TO_PRINT_QTY::DECIMAL~&~	~&~]HEADER
RECORD[~&~	~&~'NOR16309'~&~	~&~'1'~&~	~&~'48A7ED7FBFC8FC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'VADEN NETWORK'~&~	~&~'100282 MAIN STREET'~&~	~&~NULL~&~	~&~'SOUTH BEND'~&~	~&~'IN'~&~	~&~'46617'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'NOR16309'~&~	~&~'2'~&~	~&~'48A7ED7FC02DFC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'VADEN NETWORK'~&~	~&~'100383 MAIN STREET'~&~	~&~'SUITE 202V'~&~	~&~'INDIANAPOLIS'~&~	~&~'IN'~&~	~&~'46204'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'A'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'NOR16309'~&~	~&~'3'~&~	~&~'48A7ED7FC04FFC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'VADEN NETWORK'~&~	~&~'100417 MAIN STREET'~&~	~&~NULL~&~	~&~'EVANSVILLE'~&~	~&~'IN'~&~	~&~'47715'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'A'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'NOR16309'~&~	~&~'4'~&~	~&~'48A7ED7FC096FC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'VADEN NETWORK'~&~	~&~'100488 MAIN STREET'~&~	~&~'SUITE 265V'~&~	~&~'DOWNERS GROVE'~&~	~&~'IL'~&~	~&~'60515'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'A'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'NOR16309'~&~	~&~'5'~&~	~&~'48A7ED7FC0E7FC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'VADEN NETWORK'~&~	~&~'100569 MAIN STREET'~&~	~&~'SUITE 297V'~&~	~&~'NORTHFIELD'~&~	~&~'IL'~&~	~&~'60093'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'A'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'NOR16309'~&~	~&~'6'~&~	~&~'48A7ED7FC118FC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'VADEN NETWORK'~&~	~&~'100618 MAIN STREET'~&~	~&~'SUITE 318V'~&~	~&~'CHICAGO'~&~	~&~'IL'~&~	~&~'60606'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'A'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'NOR16309'~&~	~&~'7'~&~	~&~'48A7ED7FC18CFC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'VADEN NETWORK'~&~	~&~'100734 MAIN STREET'~&~	~&~'SUITE 382V'~&~	~&~'LOUISVILLE'~&~	~&~'KY'~&~	~&~'40202'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'A'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'NOR16309'~&~	~&~'8'~&~	~&~'48A7ED7FC190FC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'VADEN NETWORK'~&~	~&~'100738 MAIN STREET'~&~	~&~'SUITE 385V'~&~	~&~'MISHAWAKA'~&~	~&~'IN'~&~	~&~'46545'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'A'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'NOR16309'~&~	~&~'9'~&~	~&~'48A7ED7FC191FC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'VADEN NETWORK'~&~	~&~'100739 MAIN STREET'~&~	~&~NULL~&~	~&~'SKOKIE'~&~	~&~'IL'~&~	~&~'60077'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'A'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'NOR16309'~&~	~&~'10'~&~	~&~'48A7ED7FC1B9FC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'VADEN NETWORK'~&~	~&~'100779 MAIN STREET'~&~	~&~'SUITE 404V'~&~	~&~'INDIANAPOLIS'~&~	~&~'IN'~&~	~&~'46240'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'A'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'NOR16309'~&~	~&~'11'~&~	~&~'48A7ED7FC201FC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'VADEN NETWORK'~&~	~&~'100851 MAIN STREET'~&~	~&~'SUITE 437V'~&~	~&~'FORT WAYNE'~&~	~&~'IN'~&~	~&~'46802'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'A'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'NOR16309'~&~	~&~'12'~&~	~&~'48A7ED7FC21CFC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'VADEN NETWORK'~&~	~&~'100878 MAIN STREET'~&~	~&~'SUITE 448V'~&~	~&~'CINCINNATI'~&~	~&~'OH'~&~	~&~'45209'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'A'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'NOR23331'~&~	~&~'1'~&~	~&~'48A7ED7FC259FC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'DALTON AIRLINES'~&~	~&~'100939 MAIN STREET'~&~	~&~'SUITE 478D'~&~	~&~'EAGAN'~&~	~&~'MN'~&~	~&~'55121'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'OCE23332'~&~	~&~'1'~&~	~&~'48A7ED7FC24AFC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'TRULL CORPORATION'~&~	~&~'100924 MAIN STREET'~&~	~&~'FLOOR 470T'~&~	~&~'CHICAGO'~&~	~&~'IL'~&~	~&~'60606'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'OFS21888'~&~	~&~'1'~&~	~&~'48A7ED7FC204FC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'CRAVENS CORPORATION'~&~	~&~'100854 MAIN STREET'~&~	~&~'PO BOX 439C'~&~	~&~'HUNTINGBURG'~&~	~&~'IN'~&~	~&~'47542'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'OLD21719'~&~	~&~'1'~&~	~&~'48A7ED7FC1F8FC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'EDWARD CORPORATION'~&~	~&~'100842 MAIN STREET'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'47401'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'OST17294'~&~	~&~'1'~&~	~&~'48A7ED7FBFECFC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'MCALPIN CORPORATION'~&~	~&~'100318 MAIN STREET'~&~	~&~'TOWER 169M'~&~	~&~'CHICAGO'~&~	~&~'IL'~&~	~&~'60611'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'OTI14017'~&~	~&~'1'~&~	~&~'48A7ED7FBFA1FC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'CANALES CORPORATION'~&~	~&~'100243 MAIN STREET'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'47403'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'OTI14017'~&~	~&~'2'~&~	~&~'48A7ED7FC18DFC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'CANALES CORPORATION'~&~	~&~'100735 MAIN STREET'~&~	~&~'SUITE 383C'~&~	~&~'BURLINGTON'~&~	~&~'ON'~&~	~&~NULL~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'A'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'OTI14017'~&~	~&~'3'~&~	~&~'48A7ED7FC1CFFC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'CANALES CORPORATION'~&~	~&~'100801 MAIN STREET'~&~	~&~NULL~&~	~&~'EAST HARTFORD'~&~	~&~'CT'~&~	~&~'06108'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'A'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'OWE19579'~&~	~&~'1'~&~	~&~'48A7ED7FC0E2FC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'MUNFORD COMPANY'~&~	~&~'100564 MAIN STREET'~&~	~&~NULL~&~	~&~'TOLDEO'~&~	~&~'OH'~&~	~&~'43659'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'OWE21460'~&~	~&~'1'~&~	~&~'48A7ED7FC1D3FC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'SHIM CORPORATION'~&~	~&~'100805 MAIN STREET'~&~	~&~'SUITE 416S'~&~	~&~'PERRYSBURG'~&~	~&~'OH'~&~	~&~'43551'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'PER482'~&~	~&~'1'~&~	~&~'48A7ED7FBF48FC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'CARABALLO CORPORATION'~&~	~&~'100154 MAIN STREET'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'47403'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'PER482'~&~	~&~'2'~&~	~&~'48A7ED7FBF49FC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'CARABALLO CORPORATION'~&~	~&~'100155 MAIN STREET'~&~	~&~NULL~&~	~&~'GREENWOOD'~&~	~&~'IN'~&~	~&~'46143'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'A'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'PER482'~&~	~&~'3'~&~	~&~'48A7ED7FBF4AFC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'CARABALLO CORPORATION'~&~	~&~'100156 MAIN STREET'~&~	~&~'SUITE 84C'~&~	~&~'LAFAYETTE'~&~	~&~'IN'~&~	~&~'47905'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'A'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'PER482'~&~	~&~'4'~&~	~&~'48A7ED7FC234FC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'CARABALLO CORPORATION'~&~	~&~'100902 MAIN STREET'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'47403'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~'customer@domain.com'~&~	~&~'A'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'PET17295'~&~	~&~'1'~&~	~&~'48A7ED7FBFEDFC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'ENGRAM CORPORATION'~&~	~&~'100319 MAIN STREET'~&~	~&~NULL~&~	~&~'PHOENIX'~&~	~&~'AZ'~&~	~&~'85027'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'PET17295'~&~	~&~'2'~&~	~&~'48A7ED7FC175FC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'ENGRAM CORPORATION'~&~	~&~'100711 MAIN STREET'~&~	~&~NULL~&~	~&~'GAHANNA'~&~	~&~'OH'~&~	~&~'43230'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'A'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'PHI17297'~&~	~&~'1'~&~	~&~'48A7ED7FBFEEFC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'WEISSMAN CORPORATION'~&~	~&~'100320 MAIN STREET'~&~	~&~'SUITE 170W'~&~	~&~'GREENWOOD'~&~	~&~'IN'~&~	~&~'46143'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'PHI17297'~&~	~&~'2'~&~	~&~'48A7ED7FC1F9FC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'WEISSMAN CORPORATION'~&~	~&~'100843 MAIN STREET'~&~	~&~NULL~&~	~&~'COLUMBUS'~&~	~&~'IN'~&~	~&~'47201'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'A'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'PHI17297'~&~	~&~'3'~&~	~&~'48A7ED7FC221FC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'WEISSMAN CORPORATION'~&~	~&~'100883 MAIN STREET'~&~	~&~'BOX 450W'~&~	~&~'ST PETER'~&~	~&~'MN'~&~	~&~'56082'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'A'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'PHI17297'~&~	~&~'4'~&~	~&~'48A7ED7FC2A3FC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'WEISSMAN CORPORATION'~&~	~&~'101013 MAIN STREET'~&~	~&~'SUITE 518W'~&~	~&~'INDIANAPOLIS'~&~	~&~'IN'~&~	~&~'46240'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'A'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'POL19608'~&~	~&~'1'~&~	~&~'48A7ED7FC102FC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'DURBIN CORPORATION'~&~	~&~'100596 MAIN STREET'~&~	~&~NULL~&~	~&~'MEDINA'~&~	~&~'MN'~&~	~&~'55340'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'PPG4841'~&~	~&~'1'~&~	~&~'48A7ED7FBF4BFC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'KASTNER CORPORATION'~&~	~&~'100157 MAIN STREET'~&~	~&~NULL~&~	~&~'MONROEVILLE,'~&~	~&~'PA'~&~	~&~'15146'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'PPG4841'~&~	~&~'2'~&~	~&~'48A7ED7FC028FC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'KASTNER CORPORATION'~&~	~&~'100378 MAIN STREET'~&~	~&~NULL~&~	~&~'PITTSBURGH'~&~	~&~'PA'~&~	~&~'15272'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'A'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'PPG4841'~&~	~&~'3'~&~	~&~'48A7ED7FC0E1FC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'KASTNER CORPORATION'~&~	~&~'100563 MAIN STREET'~&~	~&~NULL~&~	~&~'LOUISVILLE'~&~	~&~'KY'~&~	~&~'40201'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'A'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'PPG4841'~&~	~&~'4'~&~	~&~'48A7ED7FC130FC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'KASTNER CORPORATION'~&~	~&~'100642 MAIN STREET'~&~	~&~NULL~&~	~&~'LOUISVILLE'~&~	~&~'KY'~&~	~&~'40203'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'A'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'PRI21227'~&~	~&~'1'~&~	~&~'48A7ED7FC19FFC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'STALEY GROUP'~&~	~&~'100753 MAIN STREET'~&~	~&~NULL~&~	~&~'DES MOINES'~&~	~&~'IA'~&~	~&~'50392'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'PRI21227'~&~	~&~'2'~&~	~&~'48A7ED7FC1EBFC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'STALEY GROUP'~&~	~&~'100829 MAIN STREET'~&~	~&~NULL~&~	~&~'DES MOINES'~&~	~&~'IA'~&~	~&~'50392-0550'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'A'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'PRI4855'~&~	~&~'1'~&~	~&~'48A7ED7FBF4CFC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'HASSETT COMPANY'~&~	~&~'100158 MAIN STREET'~&~	~&~'BOX 85H'~&~	~&~'INDIANAPOLIS'~&~	~&~'IN'~&~	~&~'46282'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'PRI4855'~&~	~&~'2'~&~	~&~'48A7ED7FBF70FC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'HASSETT COMPANY'~&~	~&~'100194 MAIN STREET'~&~	~&~NULL~&~	~&~'CHICAGO'~&~	~&~'IL'~&~	~&~'60601'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'A'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'PRI4855'~&~	~&~'3'~&~	~&~'48A7ED7FBFF0FC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'HASSETT COMPANY'~&~	~&~'100322 MAIN STREET'~&~	~&~'SUITE 171H'~&~	~&~'CINCINNATI'~&~	~&~'OH'~&~	~&~'45202'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'A'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'PRI4855'~&~	~&~'4'~&~	~&~'48A7ED7FC17FFC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'HASSETT COMPANY'~&~	~&~'100721 MAIN STREET'~&~	~&~'SUITE 373H'~&~	~&~'INDIANAPOLIS'~&~	~&~'IN'~&~	~&~'46204'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'A'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'PRO17300'~&~	~&~'1'~&~	~&~'48A7ED7FBFF1FC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'GARVER CORPORATION'~&~	~&~'100323 MAIN STREET'~&~	~&~'SUITE 172G'~&~	~&~'CHICAGO'~&~	~&~'IL'~&~	~&~'60603'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'PRO21113'~&~	~&~'1'~&~	~&~'48A7ED7FC17EFC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'PENNINGTON CORPORATION'~&~	~&~'100720 MAIN STREET'~&~	~&~'SUITE 372P'~&~	~&~'MAYFIELD VILLAGE'~&~	~&~'OH'~&~	~&~'44143'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'PRO233'~&~	~&~'1'~&~	~&~'48A7ED7FBF4DFC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'TRAVERS COMPANY'~&~	~&~'100159 MAIN STREET'~&~	~&~NULL~&~	~&~'MASON'~&~	~&~'OH'~&~	~&~'45040-8006'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'PRO23413'~&~	~&~'1'~&~	~&~'48A7ED7FC274FC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'POSEY SYSTEMS'~&~	~&~'100966 MAIN STREET'~&~	~&~'SUITE 493P'~&~	~&~'TINLEY PARK'~&~	~&~'IL'~&~	~&~'60487'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'PRO4869'~&~	~&~'1'~&~	~&~'48A7ED7FBF4EFC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'PUTNAM COMPANY'~&~	~&~'100160 MAIN STREET'~&~	~&~'CENTER 86P'~&~	~&~'CINCINNATI'~&~	~&~'OH'~&~	~&~'45224-1703'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
