HEADER[~&~	~&~CGPRPSL_NBR::DECIMAL~&~	~&~FIN_COA_CD::VARCHAR~&~	~&~ACCOUNT_NBR::VARCHAR~&~	~&~OBJ_ID::VARCHAR~&~	~&~VER_NBR::DECIMAL~&~	~&~PERSON_UNVL_ID::VARCHAR~&~	~&~ROW_ACTV_IND::VARCHAR~&~	~&~FNL_BILLED_IND::VARCHAR~&~	~&~CURR_LST_BILLED_DT::TIMESTAMP~&~	~&~PREV_LST_BILLED_DT::TIMESTAMP~&~	~&~]HEADER
RECORD[~&~	~&~'65025'~&~	~&~'BL'~&~	~&~'4324716'~&~	~&~'49D358CCEF4D5F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'3098006714'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'65025'~&~	~&~'BL'~&~	~&~'4631631'~&~	~&~'12D4ED2162E1EF34E043814FD881EF34'~&~	~&~'1'~&~	~&~'3098006714'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'65140'~&~	~&~'BL'~&~	~&~'4324717'~&~	~&~'49D358CCEF4E5F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'2341000360'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'65140'~&~	~&~'BL'~&~	~&~'4731402'~&~	~&~'12D4ED2162BCEF34E043814FD881EF34'~&~	~&~'1'~&~	~&~'4684100678'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'65309'~&~	~&~'BL'~&~	~&~'4131409'~&~	~&~'12D4ED216289EF34E043814FD881EF34'~&~	~&~'1'~&~	~&~'4146202628'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'65309'~&~	~&~'BL'~&~	~&~'4324718'~&~	~&~'49D358CCEF4F5F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'4667608469'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'65392'~&~	~&~'BL'~&~	~&~'4324720'~&~	~&~'49D358CCEF505F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'3889504703'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'65392'~&~	~&~'BL'~&~	~&~'4631534'~&~	~&~'12D4ED2162EAEF34E043814FD881EF34'~&~	~&~'1'~&~	~&~'2580507812'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'65490'~&~	~&~'BL'~&~	~&~'4324721'~&~	~&~'49D358CCEF515F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'5184906417'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'65490'~&~	~&~'BL'~&~	~&~'4631637'~&~	~&~'12D4ED2162DCEF34E043814FD881EF34'~&~	~&~'1'~&~	~&~'4797500314'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'65493'~&~	~&~'BL'~&~	~&~'4324722'~&~	~&~'49D358CCEF525F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'1959008511'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'65493'~&~	~&~'BL'~&~	~&~'4631617'~&~	~&~'12D4ED21629CEF34E043814FD881EF34'~&~	~&~'1'~&~	~&~'3889504703'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'65493'~&~	~&~'BL'~&~	~&~'4631627'~&~	~&~'12D4ED21629DEF34E043814FD881EF34'~&~	~&~'1'~&~	~&~'3889504703'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'65494'~&~	~&~'BL'~&~	~&~'4324723'~&~	~&~'49D358CCEF535F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'5430509566'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'65494'~&~	~&~'BL'~&~	~&~'4431419'~&~	~&~'12D4ED2162E4EF34E043814FD881EF34'~&~	~&~'1'~&~	~&~'4146202628'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'65530'~&~	~&~'BL'~&~	~&~'4324724'~&~	~&~'49D358CCEF545F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'2553103572'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'65530'~&~	~&~'BL'~&~	~&~'4631635'~&~	~&~'12D4ED216294EF34E043814FD881EF34'~&~	~&~'1'~&~	~&~'5335901264'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'65588'~&~	~&~'BL'~&~	~&~'4324725'~&~	~&~'49D358CCEF555F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'4446301330'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'65588'~&~	~&~'BL'~&~	~&~'4631618'~&~	~&~'12D4ED21629EEF34E043814FD881EF34'~&~	~&~'1'~&~	~&~'5184906417'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'65698'~&~	~&~'BL'~&~	~&~'4324726'~&~	~&~'49D358CCEF565F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'1308508136'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'65698'~&~	~&~'BL'~&~	~&~'4431418'~&~	~&~'12D4ED2162A0EF34E043814FD881EF34'~&~	~&~'1'~&~	~&~'4146202628'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'65905'~&~	~&~'BL'~&~	~&~'4324727'~&~	~&~'49D358CCEF575F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'4684100678'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'65905'~&~	~&~'BL'~&~	~&~'4631528'~&~	~&~'12D4ED216321EF34E043814FD881EF34'~&~	~&~'1'~&~	~&~'5366808694'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'65918'~&~	~&~'BL'~&~	~&~'4324728'~&~	~&~'49D358CCEF585F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'4684100678'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'65918'~&~	~&~'BL'~&~	~&~'4631638'~&~	~&~'12D4ED2162E8EF34E043814FD881EF34'~&~	~&~'1'~&~	~&~'3334505644'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'65942'~&~	~&~'BL'~&~	~&~'4324730'~&~	~&~'49D358CCEF595F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'5430509566'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'65942'~&~	~&~'BL'~&~	~&~'4631634'~&~	~&~'12D4ED216301EF34E043814FD881EF34'~&~	~&~'1'~&~	~&~'4667608469'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'65965'~&~	~&~'BL'~&~	~&~'4324731'~&~	~&~'49D358CCEF5A5F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'4189500212'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'65965'~&~	~&~'BL'~&~	~&~'4631633'~&~	~&~'12D4ED2162D5EF34E043814FD881EF34'~&~	~&~'1'~&~	~&~'1335003222'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'65981'~&~	~&~'BL'~&~	~&~'4031426'~&~	~&~'12D4ED2162B5EF34E043814FD881EF34'~&~	~&~'1'~&~	~&~'4189500212'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'65981'~&~	~&~'BL'~&~	~&~'4324732'~&~	~&~'49D358CCEF5B5F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'1811109385'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'66121'~&~	~&~'BL'~&~	~&~'4324733'~&~	~&~'49D358CCEF5C5F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'4146202628'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'66121'~&~	~&~'BL'~&~	~&~'4631400'~&~	~&~'12D4ED2162F3EF34E043814FD881EF34'~&~	~&~'1'~&~	~&~'4542806317'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'66180'~&~	~&~'BL'~&~	~&~'4324734'~&~	~&~'49D358CCEF5D5F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'1959008511'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'66180'~&~	~&~'BL'~&~	~&~'4631539'~&~	~&~'12D4ED21627BEF34E043814FD881EF34'~&~	~&~'1'~&~	~&~'3098006714'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'66202'~&~	~&~'BL'~&~	~&~'4324735'~&~	~&~'49D358CCEF5E5F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'5430509566'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'66202'~&~	~&~'BL'~&~	~&~'4631632'~&~	~&~'12D4ED2162B9EF34E043814FD881EF34'~&~	~&~'1'~&~	~&~'4146202628'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'66266'~&~	~&~'BL'~&~	~&~'4324736'~&~	~&~'49D358CCEF5F5F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'1308508136'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'66266'~&~	~&~'BL'~&~	~&~'4631518'~&~	~&~'12D4ED2162FBEF34E043814FD881EF34'~&~	~&~'1'~&~	~&~'1308508136'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'66374'~&~	~&~'BL'~&~	~&~'4324737'~&~	~&~'49D358CCEF605F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'5366808694'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'66374'~&~	~&~'BL'~&~	~&~'4831496'~&~	~&~'12D4ED2162A1EF34E043814FD881EF34'~&~	~&~'1'~&~	~&~'2553103572'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'66384'~&~	~&~'BL'~&~	~&~'4324738'~&~	~&~'49D358CCEF615F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'3880605325'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'66384'~&~	~&~'BL'~&~	~&~'4831494'~&~	~&~'12D4ED2162F6EF34E043814FD881EF34'~&~	~&~'1'~&~	~&~'3012703100'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'66449'~&~	~&~'BL'~&~	~&~'4324739'~&~	~&~'49D358CCEF625F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'1308508136'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'66449'~&~	~&~'BL'~&~	~&~'4631605'~&~	~&~'12D4ED216283EF34E043814FD881EF34'~&~	~&~'1'~&~	~&~'5334003983'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'66471'~&~	~&~'BL'~&~	~&~'4324740'~&~	~&~'49D358CCEF635F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'4146202628'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'66471'~&~	~&~'BL'~&~	~&~'4631628'~&~	~&~'12D4ED2162D8EF34E043814FD881EF34'~&~	~&~'1'~&~	~&~'1736801902'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'66520'~&~	~&~'BL'~&~	~&~'4324741'~&~	~&~'49D358CCEF645F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'1335003222'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'66520'~&~	~&~'BL'~&~	~&~'4431415'~&~	~&~'12D4ED216261EF34E043814FD881EF34'~&~	~&~'1'~&~	~&~'4146202628'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'66631'~&~	~&~'BL'~&~	~&~'4324742'~&~	~&~'49D358CCEF655F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'1308508136'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'66631'~&~	~&~'BL'~&~	~&~'4631613'~&~	~&~'12D4ED2162D9EF34E043814FD881EF34'~&~	~&~'1'~&~	~&~'3098006714'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'66689'~&~	~&~'BL'~&~	~&~'4324743'~&~	~&~'49D358CCEF665F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'4797500314'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'66689'~&~	~&~'BL'~&~	~&~'4631494'~&~	~&~'12D4ED216326EF34E043814FD881EF34'~&~	~&~'1'~&~	~&~'4446301330'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'66689'~&~	~&~'BL'~&~	~&~'4631514'~&~	~&~'12D4ED216327EF34E043814FD881EF34'~&~	~&~'1'~&~	~&~'4446301330'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'66784'~&~	~&~'BL'~&~	~&~'4324744'~&~	~&~'49D358CCEF675F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'1736801902'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'66784'~&~	~&~'BL'~&~	~&~'4631556'~&~	~&~'12D4ED2162DDEF34E043814FD881EF34'~&~	~&~'1'~&~	~&~'2341000360'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'67069'~&~	~&~'BL'~&~	~&~'4131411'~&~	~&~'12D4ED2162EBEF34E043814FD881EF34'~&~	~&~'1'~&~	~&~'4146202628'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'67069'~&~	~&~'BL'~&~	~&~'4324745'~&~	~&~'49D358CCEF685F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'3098006714'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'67147'~&~	~&~'BL'~&~	~&~'4324746'~&~	~&~'49D358CCEF695F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'3736906932'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'67147'~&~	~&~'BL'~&~	~&~'4831498'~&~	~&~'12D4ED2162ECEF34E043814FD881EF34'~&~	~&~'1'~&~	~&~'1959008511'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'67161'~&~	~&~'BL'~&~	~&~'4131407'~&~	~&~'12D4ED216293EF34E043814FD881EF34'~&~	~&~'1'~&~	~&~'1959008511'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'67161'~&~	~&~'BL'~&~	~&~'4324747'~&~	~&~'49D358CCEF6A5F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'4146202628'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'67168'~&~	~&~'BL'~&~	~&~'4324748'~&~	~&~'49D358CCEF6B5F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'4797500314'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'67168'~&~	~&~'BL'~&~	~&~'4631640'~&~	~&~'12D4ED216277EF34E043814FD881EF34'~&~	~&~'1'~&~	~&~'4667608469'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'67287'~&~	~&~'BL'~&~	~&~'4324749'~&~	~&~'49D358CCEF6C5F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'2341000360'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'67287'~&~	~&~'BL'~&~	~&~'4631624'~&~	~&~'12D4ED2162DEEF34E043814FD881EF34'~&~	~&~'1'~&~	~&~'5430509566'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'67421'~&~	~&~'BL'~&~	~&~'4424701'~&~	~&~'49D358CCEF6D5F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'5430509566'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'67421'~&~	~&~'BL'~&~	~&~'4531411'~&~	~&~'12D4ED216285EF34E043814FD881EF34'~&~	~&~'1'~&~	~&~'5184906417'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'67517'~&~	~&~'BL'~&~	~&~'4424702'~&~	~&~'49D358CCEF6E5F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'2035402366'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'67517'~&~	~&~'BL'~&~	~&~'4431418'~&~	~&~'12D4ED2162DBEF34E043814FD881EF34'~&~	~&~'1'~&~	~&~'4146202628'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'67528'~&~	~&~'BL'~&~	~&~'4424703'~&~	~&~'49D358CCEF6F5F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'3229901916'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'67528'~&~	~&~'BL'~&~	~&~'4831493'~&~	~&~'12D4ED2162CEEF34E043814FD881EF34'~&~	~&~'1'~&~	~&~'1959008511'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'67815'~&~	~&~'BL'~&~	~&~'4031434'~&~	~&~'12D4ED216322EF34E043814FD881EF34'~&~	~&~'1'~&~	~&~'5366808694'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'67815'~&~	~&~'BL'~&~	~&~'4424704'~&~	~&~'49D358CCEF705F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'3098006714'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'67850'~&~	~&~'BL'~&~	~&~'4424705'~&~	~&~'49D358CCEF715F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'4542806317'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'67850'~&~	~&~'BL'~&~	~&~'4531410'~&~	~&~'12D4ED216313EF34E043814FD881EF34'~&~	~&~'1'~&~	~&~'1308508136'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'67877'~&~	~&~'BL'~&~	~&~'4424706'~&~	~&~'49D358CCEF725F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'3334505644'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'67877'~&~	~&~'BL'~&~	~&~'4631557'~&~	~&~'12D4ED2162E7EF34E043814FD881EF34'~&~	~&~'1'~&~	~&~'5335901264'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'67912'~&~	~&~'BL'~&~	~&~'4424707'~&~	~&~'49D358CCEF735F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'4146202628'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'67912'~&~	~&~'BL'~&~	~&~'4631639'~&~	~&~'12D4ED216336EF34E043814FD881EF34'~&~	~&~'1'~&~	~&~'2035402366'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'68087'~&~	~&~'BL'~&~	~&~'4424708'~&~	~&~'49D358CCEF745F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'4189500212'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'68087'~&~	~&~'BL'~&~	~&~'4631648'~&~	~&~'12D4ED21630AEF34E043814FD881EF34'~&~	~&~'1'~&~	~&~'2341000360'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'68152'~&~	~&~'BL'~&~	~&~'4424709'~&~	~&~'49D358CCEF755F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'1308508136'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'68152'~&~	~&~'BL'~&~	~&~'4631645'~&~	~&~'12D4ED216312EF34E043814FD881EF34'~&~	~&~'1'~&~	~&~'3098006714'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'68157'~&~	~&~'BL'~&~	~&~'4424710'~&~	~&~'49D358CCEF765F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'5335901264'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'68157'~&~	~&~'BL'~&~	~&~'4631646'~&~	~&~'12D4ED216330EF34E043814FD881EF34'~&~	~&~'1'~&~	~&~'4189500212'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'68209'~&~	~&~'BL'~&~	~&~'4424711'~&~	~&~'49D358CCEF775F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'3334505644'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'68209'~&~	~&~'BL'~&~	~&~'4631527'~&~	~&~'12D4ED21631FEF34E043814FD881EF34'~&~	~&~'1'~&~	~&~'4146202628'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'68224'~&~	~&~'BL'~&~	~&~'4031431'~&~	~&~'12D4ED2162F2EF34E043814FD881EF34'~&~	~&~'1'~&~	~&~'5184906417'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'68224'~&~	~&~'BL'~&~	~&~'4424712'~&~	~&~'49D358CCEF785F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'4684100678'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'68415'~&~	~&~'BL'~&~	~&~'4424713'~&~	~&~'49D358CCEF795F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'2580507812'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'68415'~&~	~&~'BL'~&~	~&~'4631601'~&~	~&~'12D4ED21628EEF34E043814FD881EF34'~&~	~&~'1'~&~	~&~'4189500212'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'68427'~&~	~&~'BL'~&~	~&~'4424714'~&~	~&~'49D358CCEF7A5F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'4146202628'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'68427'~&~	~&~'BL'~&~	~&~'4631625'~&~	~&~'12D4ED2162E9EF34E043814FD881EF34'~&~	~&~'1'~&~	~&~'4684100678'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
