HEADER[~&~	~&~PERSON_UNVL_ID::VARCHAR~&~	~&~CGPRPSL_NBR::DECIMAL~&~	~&~OBJ_ID::VARCHAR~&~	~&~VER_NBR::DECIMAL~&~	~&~PRPSL_PRMPRJDR_IND::VARCHAR~&~	~&~PRPSL_PRJDRPRJ_TTL::VARCHAR~&~	~&~ROW_ACTV_IND::VARCHAR~&~	~&~]HEADER
RECORD[~&~	~&~'5335901264'~&~	~&~'15206'~&~	~&~'12BF19210A479D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'5335901264'~&~	~&~'15244'~&~	~&~'12BF19210A489D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'5335901264'~&~	~&~'15417'~&~	~&~'12BF19210A499D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'5335901264'~&~	~&~'15418'~&~	~&~'12BF19210A4A9D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'5335901264'~&~	~&~'16641'~&~	~&~'12BF19210A4B9D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'5335901264'~&~	~&~'17108'~&~	~&~'12BF19210A4C9D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'5335901264'~&~	~&~'17302'~&~	~&~'12BF19210A4D9D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'5335901264'~&~	~&~'17708'~&~	~&~'12BF19210A4E9D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'5335901264'~&~	~&~'18206'~&~	~&~'12BF19210A4F9D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'5335901264'~&~	~&~'18483'~&~	~&~'12BF19210A509D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'5335901264'~&~	~&~'18575'~&~	~&~'12BF19210A519D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'5335901264'~&~	~&~'18689'~&~	~&~'12BF19210A529D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'5335901264'~&~	~&~'18836'~&~	~&~'12BF19210A539D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'5335901264'~&~	~&~'18849'~&~	~&~'12BF19210A549D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'5335901264'~&~	~&~'18883'~&~	~&~'12BF19210A559D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'5335901264'~&~	~&~'19027'~&~	~&~'12BF19210A569D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'5335901264'~&~	~&~'19406'~&~	~&~'12BF19210A579D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'5335901264'~&~	~&~'20320'~&~	~&~'12BF19210A589D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'5335901264'~&~	~&~'20366'~&~	~&~'12BF19210A599D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'5335901264'~&~	~&~'20448'~&~	~&~'12BF19210A5A9D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'5335901264'~&~	~&~'20788'~&~	~&~'12BF19210A5B9D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'5335901264'~&~	~&~'21305'~&~	~&~'12BF19210A5C9D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'5335901264'~&~	~&~'21333'~&~	~&~'12BF19210A5D9D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'5335901264'~&~	~&~'21492'~&~	~&~'12BF19210A5E9D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'5335901264'~&~	~&~'21874'~&~	~&~'12BF19210A5F9D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'5335901264'~&~	~&~'22084'~&~	~&~'12BF19210A609D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'5335901264'~&~	~&~'22099'~&~	~&~'12BF19210A619D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'5335901264'~&~	~&~'22617'~&~	~&~'12BF19210A629D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'5335901264'~&~	~&~'23014'~&~	~&~'12BF19210A639D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'5335901264'~&~	~&~'23038'~&~	~&~'12BF19210A649D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'5335901264'~&~	~&~'23146'~&~	~&~'12BF19210A659D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'5335901264'~&~	~&~'23584'~&~	~&~'12BF19210A669D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'5335901264'~&~	~&~'23662'~&~	~&~'12BF19210A679D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'5335901264'~&~	~&~'23795'~&~	~&~'12BF19210A689D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'5335901264'~&~	~&~'24117'~&~	~&~'12BF19210A699D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'5335901264'~&~	~&~'24135'~&~	~&~'12BF19210A6A9D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'5335901264'~&~	~&~'24333'~&~	~&~'12BF19210A6B9D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'5335901264'~&~	~&~'24933'~&~	~&~'12BF19210A6C9D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'5335901264'~&~	~&~'25104'~&~	~&~'12BF19210A6D9D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'5335901264'~&~	~&~'25107'~&~	~&~'12BF19210A6E9D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'5335901264'~&~	~&~'25693'~&~	~&~'12BF19210A6F9D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'5335901264'~&~	~&~'25773'~&~	~&~'12BF19210A709D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'5335901264'~&~	~&~'26018'~&~	~&~'12BF19210A719D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'5335901264'~&~	~&~'26431'~&~	~&~'12BF19210A729D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'5335901264'~&~	~&~'27308'~&~	~&~'12BF19210A739D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'5335901264'~&~	~&~'27377'~&~	~&~'12BF19210A749D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'5335901264'~&~	~&~'27469'~&~	~&~'12BF19210A759D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'5335901264'~&~	~&~'27631'~&~	~&~'12BF19210A769D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'5335901264'~&~	~&~'27974'~&~	~&~'12BF19210A779D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'5335901264'~&~	~&~'28340'~&~	~&~'12BF19210A789D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'5335901264'~&~	~&~'28472'~&~	~&~'12BF19210A799D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'5335901264'~&~	~&~'28475'~&~	~&~'12BF19210A7A9D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'5335901264'~&~	~&~'28659'~&~	~&~'12BF19210A7B9D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'5335901264'~&~	~&~'29063'~&~	~&~'12BF19210A7C9D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'5335901264'~&~	~&~'29402'~&~	~&~'12BF19210A7D9D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'5335901264'~&~	~&~'29490'~&~	~&~'12BF19210A7E9D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'5335901264'~&~	~&~'30307'~&~	~&~'12BF19210A7F9D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'5335901264'~&~	~&~'30314'~&~	~&~'12BF19210A809D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'5335901264'~&~	~&~'31025'~&~	~&~'12BF19210A819D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'5335901264'~&~	~&~'31168'~&~	~&~'12BF19210A829D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'5335901264'~&~	~&~'32039'~&~	~&~'12BF19210A839D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'5335901264'~&~	~&~'33106'~&~	~&~'12BF19210A849D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'5335901264'~&~	~&~'34405'~&~	~&~'12BF19210A859D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'5335901264'~&~	~&~'35262'~&~	~&~'12BF19210A869D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'5335901264'~&~	~&~'36651'~&~	~&~'12BF19210A879D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'5335901264'~&~	~&~'37715'~&~	~&~'12BF19210A889D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'5335901264'~&~	~&~'38869'~&~	~&~'12BF19210A899D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'5335901264'~&~	~&~'39448'~&~	~&~'12BF19210A8A9D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'5335901264'~&~	~&~'40220'~&~	~&~'12BF19210A8B9D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'5335901264'~&~	~&~'40720'~&~	~&~'12BF19210A8C9D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'5335901264'~&~	~&~'42983'~&~	~&~'12BF19210A8D9D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'5335901264'~&~	~&~'44355'~&~	~&~'12BF19210A8E9D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'5335901264'~&~	~&~'44391'~&~	~&~'12BF19210A8F9D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'5335901264'~&~	~&~'46225'~&~	~&~'12BF19210A909D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'5335901264'~&~	~&~'47197'~&~	~&~'12BF19210A919D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'5335901264'~&~	~&~'47219'~&~	~&~'12BF19210A929D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'5335901264'~&~	~&~'47328'~&~	~&~'12BF19210A939D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'5335901264'~&~	~&~'49031'~&~	~&~'12BF19210A949D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'5335901264'~&~	~&~'49990'~&~	~&~'12BF19210A959D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'5335901264'~&~	~&~'51972'~&~	~&~'12BF19210A969D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'5335901264'~&~	~&~'52890'~&~	~&~'12BF19210A979D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'5335901264'~&~	~&~'53798'~&~	~&~'12BF19210A989D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'5335901264'~&~	~&~'54664'~&~	~&~'12BF19210A999D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'5335901264'~&~	~&~'55179'~&~	~&~'12BF19210A9A9D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'5335901264'~&~	~&~'55332'~&~	~&~'12BF19210A9B9D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'5335901264'~&~	~&~'57560'~&~	~&~'12BF19210A9C9D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'5335901264'~&~	~&~'59042'~&~	~&~'12BF19210A9D9D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'5335901264'~&~	~&~'61250'~&~	~&~'12BF19210E819D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'5335901264'~&~	~&~'62251'~&~	~&~'12BF19210E889D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'5335901264'~&~	~&~'62660'~&~	~&~'12BF19210E9D9D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'5335901264'~&~	~&~'64425'~&~	~&~'12BF19210EB99D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'5335901264'~&~	~&~'65530'~&~	~&~'12BF19210EC69D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'5335901264'~&~	~&~'67877'~&~	~&~'12BF19210EE89D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'5335901264'~&~	~&~'69822'~&~	~&~'12BF19210F509D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'5335901264'~&~	~&~'70000'~&~	~&~'12BF19210F109D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'5335901264'~&~	~&~'71383'~&~	~&~'12BF19210F1A9D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'5366808694'~&~	~&~'54890'~&~	~&~'12BF19210E6C9D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'5366808694'~&~	~&~'59358'~&~	~&~'12BF19210E6D9D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'5366808694'~&~	~&~'61194'~&~	~&~'12BF19210E7F9D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'5366808694'~&~	~&~'62502'~&~	~&~'12BF19210E9B9D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'5366808694'~&~	~&~'65905'~&~	~&~'12BF19210ED69D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'5366808694'~&~	~&~'67815'~&~	~&~'12BF19210E8D9D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'5366808694'~&~	~&~'74249'~&~	~&~'12BF19210F419D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'5367103951'~&~	~&~'3746'~&~	~&~'12BF19210CE59D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'5373008390'~&~	~&~'7181'~&~	~&~'12BF19210DAB9D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'5373008390'~&~	~&~'8884'~&~	~&~'12BF19210DAC9D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'5373008390'~&~	~&~'12032'~&~	~&~'12BF19210DAD9D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'5373008390'~&~	~&~'12070'~&~	~&~'12BF19210DAE9D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'5373008390'~&~	~&~'12903'~&~	~&~'12BF19210DAF9D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'5373008390'~&~	~&~'13171'~&~	~&~'12BF19210DB09D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'5373008390'~&~	~&~'13177'~&~	~&~'12BF19210DB19D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'5373008390'~&~	~&~'13321'~&~	~&~'12BF19210DB29D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'5373008390'~&~	~&~'13944'~&~	~&~'12BF19210DB39D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'5373008390'~&~	~&~'15729'~&~	~&~'12BF19210DB49D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'5373008390'~&~	~&~'16070'~&~	~&~'12BF19210DB59D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'5373008390'~&~	~&~'17371'~&~	~&~'12BF19210DB69D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'5430509566'~&~	~&~'67'~&~	~&~'12BF192109E19D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'5430509566'~&~	~&~'264'~&~	~&~'12BF192109E29D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'5430509566'~&~	~&~'1412'~&~	~&~'12BF192109E39D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'5430509566'~&~	~&~'2491'~&~	~&~'12BF192109E49D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'5430509566'~&~	~&~'3135'~&~	~&~'12BF192109E59D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
